Target_ID,Shipment_ID,Disruption_Status
TAR46751,SHIP46751,No
TAR46752,SHIP46752,No
TAR46753,SHIP46753,No
TAR46754,SHIP46754,Yes
TAR46755,SHIP46755,No
TAR46756,SHIP46756,Yes
TAR46757,SHIP46757,No
TAR46758,SHIP46758,No
TAR46759,SHIP46759,No
TAR46760,SHIP46760,No
TAR46761,SHIP46761,No
TAR46762,SHIP46762,No
TAR46763,SHIP46763,No
TAR46764,SHIP46764,Yes
TAR46765,SHIP46765,Yes
TAR46766,SHIP46766,No
TAR46767,SHIP46767,Yes
TAR46768,SHIP46768,No
TAR46769,SHIP46769,Yes
TAR46770,SHIP46770,No
TAR46771,SHIP46771,No
TAR46772,SHIP46772,Yes
TAR46773,SHIP46773,No
TAR46774,SHIP46774,Yes
TAR46775,SHIP46775,No
TAR46776,SHIP46776,No
TAR46777,SHIP46777,Yes
TAR46778,SHIP46778,Yes
TAR46779,SHIP46779,No
TAR46780,SHIP46780,Yes
TAR46781,SHIP46781,No
TAR46782,SHIP46782,Yes
TAR46783,SHIP46783,Yes
TAR46784,SHIP46784,Yes
TAR46785,SHIP46785,No
TAR46786,SHIP46786,Yes
TAR46787,SHIP46787,No
TAR46788,SHIP46788,Yes
TAR46789,SHIP46789,No
TAR46790,SHIP46790,Yes
TAR46791,SHIP46791,No
TAR46792,SHIP46792,Yes
TAR46793,SHIP46793,No
TAR46794,SHIP46794,Yes
TAR46795,SHIP46795,Yes
TAR46796,SHIP46796,No
TAR46797,SHIP46797,No
TAR46798,SHIP46798,Yes
TAR46799,SHIP46799,No
TAR46800,SHIP46800,No
TAR46801,SHIP46801,No
TAR46802,SHIP46802,No
TAR46803,SHIP46803,Yes
TAR46804,SHIP46804,No
TAR46805,SHIP46805,No
TAR46806,SHIP46806,No
TAR46807,SHIP46807,No
TAR46808,SHIP46808,No
TAR46809,SHIP46809,No
TAR46810,SHIP46810,Yes
TAR46811,SHIP46811,Yes
TAR46812,SHIP46812,No
TAR46813,SHIP46813,No
TAR46814,SHIP46814,Yes
TAR46815,SHIP46815,No
TAR46816,SHIP46816,Yes
TAR46817,SHIP46817,No
TAR46818,SHIP46818,Yes
TAR46819,SHIP46819,No
TAR46820,SHIP46820,No
TAR46821,SHIP46821,No
TAR46822,SHIP46822,Yes
TAR46823,SHIP46823,No
TAR46824,SHIP46824,Yes
TAR46825,SHIP46825,No
TAR46826,SHIP46826,No
TAR46827,SHIP46827,No
TAR46828,SHIP46828,Yes
TAR46829,SHIP46829,No
TAR46830,SHIP46830,No
TAR46831,SHIP46831,No
TAR46832,SHIP46832,No
TAR46833,SHIP46833,No
TAR46834,SHIP46834,No
TAR46835,SHIP46835,No
TAR46836,SHIP46836,No
TAR46837,SHIP46837,No
TAR46838,SHIP46838,Yes
TAR46839,SHIP46839,No
TAR46840,SHIP46840,No
TAR46841,SHIP46841,Yes
TAR46842,SHIP46842,No
TAR46843,SHIP46843,No
TAR46844,SHIP46844,No
TAR46845,SHIP46845,No
TAR46846,SHIP46846,No
TAR46847,SHIP46847,No
TAR46848,SHIP46848,No
TAR46849,SHIP46849,No
TAR46850,SHIP46850,No
TAR46851,SHIP46851,No
TAR46852,SHIP46852,Yes
TAR46853,SHIP46853,Yes
TAR46854,SHIP46854,No
TAR46855,SHIP46855,Yes
TAR46856,SHIP46856,No
TAR46857,SHIP46857,No
TAR46858,SHIP46858,Yes
TAR46859,SHIP46859,Yes
TAR46860,SHIP46860,No
TAR46861,SHIP46861,Yes
TAR46862,SHIP46862,No
TAR46863,SHIP46863,Yes
TAR46864,SHIP46864,No
TAR46865,SHIP46865,No
TAR46866,SHIP46866,No
TAR46867,SHIP46867,Yes
TAR46868,SHIP46868,Yes
TAR46869,SHIP46869,No
TAR46870,SHIP46870,No
TAR46871,SHIP46871,Yes
TAR46872,SHIP46872,Yes
TAR46873,SHIP46873,Yes
TAR46874,SHIP46874,Yes
TAR46875,SHIP46875,No
TAR46876,SHIP46876,No
TAR46877,SHIP46877,No
TAR46878,SHIP46878,No
TAR46879,SHIP46879,No
TAR46880,SHIP46880,No
TAR46881,SHIP46881,No
TAR46882,SHIP46882,Yes
TAR46883,SHIP46883,No
TAR46884,SHIP46884,No
TAR46885,SHIP46885,No
TAR46886,SHIP46886,Yes
TAR46887,SHIP46887,No
TAR46888,SHIP46888,No
TAR46889,SHIP46889,No
TAR46890,SHIP46890,No
TAR46891,SHIP46891,Yes
TAR46892,SHIP46892,No
TAR46893,SHIP46893,Yes
TAR46894,SHIP46894,Yes
TAR46895,SHIP46895,Yes
TAR46896,SHIP46896,Yes
TAR46897,SHIP46897,No
TAR46898,SHIP46898,Yes
TAR46899,SHIP46899,Yes
TAR46900,SHIP46900,No
TAR46901,SHIP46901,No
TAR46902,SHIP46902,No
TAR46903,SHIP46903,No
TAR46904,SHIP46904,No
TAR46905,SHIP46905,No
TAR46906,SHIP46906,No
TAR46907,SHIP46907,Yes
TAR46908,SHIP46908,No
TAR46909,SHIP46909,No
TAR46910,SHIP46910,Yes
TAR46911,SHIP46911,No
TAR46912,SHIP46912,No
TAR46913,SHIP46913,No
TAR46914,SHIP46914,No
TAR46915,SHIP46915,No
TAR46916,SHIP46916,Yes
TAR46917,SHIP46917,No
TAR46918,SHIP46918,No
TAR46919,SHIP46919,Yes
TAR46920,SHIP46920,Yes
TAR46921,SHIP46921,No
TAR46922,SHIP46922,Yes
TAR46923,SHIP46923,No
TAR46924,SHIP46924,No
TAR46925,SHIP46925,Yes
TAR46926,SHIP46926,No
TAR46927,SHIP46927,Yes
TAR46928,SHIP46928,No
TAR46929,SHIP46929,No
TAR46930,SHIP46930,No
TAR46931,SHIP46931,Yes
TAR46932,SHIP46932,Yes
TAR46933,SHIP46933,No
TAR46934,SHIP46934,No
TAR46935,SHIP46935,Yes
TAR46936,SHIP46936,No
TAR46937,SHIP46937,Yes
TAR46938,SHIP46938,Yes
TAR46939,SHIP46939,Yes
TAR46940,SHIP46940,No
TAR46941,SHIP46941,No
TAR46942,SHIP46942,No
TAR46943,SHIP46943,No
TAR46944,SHIP46944,Yes
TAR46945,SHIP46945,Yes
TAR46946,SHIP46946,No
TAR46947,SHIP46947,Yes
TAR46948,SHIP46948,No
TAR46949,SHIP46949,No
TAR46950,SHIP46950,No
TAR46951,SHIP46951,No
TAR46952,SHIP46952,No
TAR46953,SHIP46953,No
TAR46954,SHIP46954,Yes
TAR46955,SHIP46955,No
TAR46956,SHIP46956,No
TAR46957,SHIP46957,Yes
TAR46958,SHIP46958,Yes
TAR46959,SHIP46959,No
TAR46960,SHIP46960,Yes
TAR46961,SHIP46961,Yes
TAR46962,SHIP46962,No
TAR46963,SHIP46963,Yes
TAR46964,SHIP46964,Yes
TAR46965,SHIP46965,Yes
TAR46966,SHIP46966,Yes
TAR46967,SHIP46967,No
TAR46968,SHIP46968,No
TAR46969,SHIP46969,No
TAR46970,SHIP46970,Yes
TAR46971,SHIP46971,Yes
TAR46972,SHIP46972,No
TAR46973,SHIP46973,Yes
TAR46974,SHIP46974,Yes
TAR46975,SHIP46975,No
TAR46976,SHIP46976,No
TAR46977,SHIP46977,Yes
TAR46978,SHIP46978,No
TAR46979,SHIP46979,Yes
TAR46980,SHIP46980,Yes
TAR46981,SHIP46981,Yes
TAR46982,SHIP46982,Yes
TAR46983,SHIP46983,No
TAR46984,SHIP46984,No
TAR46985,SHIP46985,No
TAR46986,SHIP46986,No
TAR46987,SHIP46987,No
TAR46988,SHIP46988,No
TAR46989,SHIP46989,No
TAR46990,SHIP46990,No
TAR46991,SHIP46991,No
TAR46992,SHIP46992,Yes
TAR46993,SHIP46993,No
TAR46994,SHIP46994,Yes
TAR46995,SHIP46995,No
TAR46996,SHIP46996,No
TAR46997,SHIP46997,No
TAR46998,SHIP46998,No
TAR46999,SHIP46999,Yes
TAR47000,SHIP47000,Yes
TAR47001,SHIP47001,No
TAR47002,SHIP47002,Yes
TAR47003,SHIP47003,No
TAR47004,SHIP47004,Yes
TAR47005,SHIP47005,Yes
TAR47006,SHIP47006,Yes
TAR47007,SHIP47007,No
TAR47008,SHIP47008,No
TAR47009,SHIP47009,No
TAR47010,SHIP47010,Yes
TAR47011,SHIP47011,No
TAR47012,SHIP47012,Yes
TAR47013,SHIP47013,Yes
TAR47014,SHIP47014,No
TAR47015,SHIP47015,No
TAR47016,SHIP47016,Yes
TAR47017,SHIP47017,No
TAR47018,SHIP47018,No
TAR47019,SHIP47019,Yes
TAR47020,SHIP47020,Yes
TAR47021,SHIP47021,Yes
TAR47022,SHIP47022,Yes
TAR47023,SHIP47023,No
TAR47024,SHIP47024,Yes
TAR47025,SHIP47025,No
TAR47026,SHIP47026,No
TAR47027,SHIP47027,No
TAR47028,SHIP47028,No
TAR47029,SHIP47029,No
TAR47030,SHIP47030,No
TAR47031,SHIP47031,No
TAR47032,SHIP47032,No
TAR47033,SHIP47033,No
TAR47034,SHIP47034,No
TAR47035,SHIP47035,No
TAR47036,SHIP47036,No
TAR47037,SHIP47037,Yes
TAR47038,SHIP47038,Yes
TAR47039,SHIP47039,Yes
TAR47040,SHIP47040,No
TAR47041,SHIP47041,No
TAR47042,SHIP47042,No
TAR47043,SHIP47043,No
TAR47044,SHIP47044,No
TAR47045,SHIP47045,No
TAR47046,SHIP47046,Yes
TAR47047,SHIP47047,No
TAR47048,SHIP47048,No
TAR47049,SHIP47049,No
TAR47050,SHIP47050,No
TAR47051,SHIP47051,No
TAR47052,SHIP47052,No
TAR47053,SHIP47053,No
TAR47054,SHIP47054,Yes
TAR47055,SHIP47055,No
TAR47056,SHIP47056,Yes
TAR47057,SHIP47057,Yes
TAR47058,SHIP47058,No
TAR47059,SHIP47059,Yes
TAR47060,SHIP47060,No
TAR47061,SHIP47061,No
TAR47062,SHIP47062,Yes
TAR47063,SHIP47063,No
TAR47064,SHIP47064,No
TAR47065,SHIP47065,No
TAR47066,SHIP47066,Yes
TAR47067,SHIP47067,No
TAR47068,SHIP47068,Yes
TAR47069,SHIP47069,No
TAR47070,SHIP47070,Yes
TAR47071,SHIP47071,No
TAR47072,SHIP47072,No
TAR47073,SHIP47073,Yes
TAR47074,SHIP47074,Yes
TAR47075,SHIP47075,Yes
TAR47076,SHIP47076,No
TAR47077,SHIP47077,No
TAR47078,SHIP47078,No
TAR47079,SHIP47079,No
TAR47080,SHIP47080,No
TAR47081,SHIP47081,No
TAR47082,SHIP47082,Yes
TAR47083,SHIP47083,No
TAR47084,SHIP47084,No
TAR47085,SHIP47085,No
TAR47086,SHIP47086,No
TAR47087,SHIP47087,Yes
TAR47088,SHIP47088,No
TAR47089,SHIP47089,No
TAR47090,SHIP47090,No
TAR47091,SHIP47091,No
TAR47092,SHIP47092,No
TAR47093,SHIP47093,No
TAR47094,SHIP47094,No
TAR47095,SHIP47095,No
TAR47096,SHIP47096,Yes
TAR47097,SHIP47097,Yes
TAR47098,SHIP47098,No
TAR47099,SHIP47099,No
TAR47100,SHIP47100,No
TAR47101,SHIP47101,No
TAR47102,SHIP47102,Yes
TAR47103,SHIP47103,No
TAR47104,SHIP47104,Yes
TAR47105,SHIP47105,No
TAR47106,SHIP47106,No
TAR47107,SHIP47107,No
TAR47108,SHIP47108,Yes
TAR47109,SHIP47109,No
TAR47110,SHIP47110,No
TAR47111,SHIP47111,Yes
TAR47112,SHIP47112,No
TAR47113,SHIP47113,Yes
TAR47114,SHIP47114,Yes
TAR47115,SHIP47115,No
TAR47116,SHIP47116,Yes
TAR47117,SHIP47117,No
TAR47118,SHIP47118,No
TAR47119,SHIP47119,No
TAR47120,SHIP47120,Yes
TAR47121,SHIP47121,Yes
TAR47122,SHIP47122,No
TAR47123,SHIP47123,No
TAR47124,SHIP47124,Yes
TAR47125,SHIP47125,Yes
TAR47126,SHIP47126,No
TAR47127,SHIP47127,No
TAR47128,SHIP47128,No
TAR47129,SHIP47129,No
TAR47130,SHIP47130,No
TAR47131,SHIP47131,Yes
TAR47132,SHIP47132,No
TAR47133,SHIP47133,No
TAR47134,SHIP47134,Yes
TAR47135,SHIP47135,No
TAR47136,SHIP47136,Yes
TAR47137,SHIP47137,Yes
TAR47138,SHIP47138,Yes
TAR47139,SHIP47139,Yes
TAR47140,SHIP47140,Yes
TAR47141,SHIP47141,No
TAR47142,SHIP47142,Yes
TAR47143,SHIP47143,No
TAR47144,SHIP47144,No
TAR47145,SHIP47145,Yes
TAR47146,SHIP47146,Yes
TAR47147,SHIP47147,No
TAR47148,SHIP47148,No
TAR47149,SHIP47149,Yes
TAR47150,SHIP47150,No
TAR47151,SHIP47151,No
TAR47152,SHIP47152,No
TAR47153,SHIP47153,No
TAR47154,SHIP47154,No
TAR47155,SHIP47155,Yes
TAR47156,SHIP47156,Yes
TAR47157,SHIP47157,No
TAR47158,SHIP47158,Yes
TAR47159,SHIP47159,No
TAR47160,SHIP47160,No
TAR47161,SHIP47161,No
TAR47162,SHIP47162,No
TAR47163,SHIP47163,No
TAR47164,SHIP47164,No
TAR47165,SHIP47165,No
TAR47166,SHIP47166,Yes
TAR47167,SHIP47167,Yes
TAR47168,SHIP47168,Yes
TAR47169,SHIP47169,No
TAR47170,SHIP47170,Yes
TAR47171,SHIP47171,Yes
TAR47172,SHIP47172,No
TAR47173,SHIP47173,No
TAR47174,SHIP47174,Yes
TAR47175,SHIP47175,No
TAR47176,SHIP47176,No
TAR47177,SHIP47177,No
TAR47178,SHIP47178,No
TAR47179,SHIP47179,No
TAR47180,SHIP47180,No
TAR47181,SHIP47181,Yes
TAR47182,SHIP47182,No
TAR47183,SHIP47183,No
TAR47184,SHIP47184,No
TAR47185,SHIP47185,Yes
TAR47186,SHIP47186,No
TAR47187,SHIP47187,No
TAR47188,SHIP47188,No
TAR47189,SHIP47189,Yes
TAR47190,SHIP47190,Yes
TAR47191,SHIP47191,No
TAR47192,SHIP47192,Yes
TAR47193,SHIP47193,Yes
TAR47194,SHIP47194,Yes
TAR47195,SHIP47195,Yes
TAR47196,SHIP47196,Yes
TAR47197,SHIP47197,Yes
TAR47198,SHIP47198,No
TAR47199,SHIP47199,No
TAR47200,SHIP47200,No
TAR47201,SHIP47201,No
TAR47202,SHIP47202,Yes
TAR47203,SHIP47203,Yes
TAR47204,SHIP47204,Yes
TAR47205,SHIP47205,No
TAR47206,SHIP47206,No
TAR47207,SHIP47207,Yes
TAR47208,SHIP47208,No
TAR47209,SHIP47209,No
TAR47210,SHIP47210,No
TAR47211,SHIP47211,No
TAR47212,SHIP47212,No
TAR47213,SHIP47213,No
TAR47214,SHIP47214,No
TAR47215,SHIP47215,No
TAR47216,SHIP47216,No
TAR47217,SHIP47217,No
TAR47218,SHIP47218,No
TAR47219,SHIP47219,No
TAR47220,SHIP47220,No
TAR47221,SHIP47221,No
TAR47222,SHIP47222,No
TAR47223,SHIP47223,No
TAR47224,SHIP47224,No
TAR47225,SHIP47225,No
TAR47226,SHIP47226,No
TAR47227,SHIP47227,Yes
TAR47228,SHIP47228,No
TAR47229,SHIP47229,No
TAR47230,SHIP47230,Yes
TAR47231,SHIP47231,No
TAR47232,SHIP47232,No
TAR47233,SHIP47233,Yes
TAR47234,SHIP47234,No
TAR47235,SHIP47235,Yes
TAR47236,SHIP47236,Yes
TAR47237,SHIP47237,No
TAR47238,SHIP47238,No
TAR47239,SHIP47239,No
TAR47240,SHIP47240,No
TAR47241,SHIP47241,No
TAR47242,SHIP47242,No
TAR47243,SHIP47243,Yes
TAR47244,SHIP47244,Yes
TAR47245,SHIP47245,Yes
TAR47246,SHIP47246,No
TAR47247,SHIP47247,No
TAR47248,SHIP47248,No
TAR47249,SHIP47249,No
TAR47250,SHIP47250,No
TAR47251,SHIP47251,No
TAR47252,SHIP47252,No
TAR47253,SHIP47253,No
TAR47254,SHIP47254,Yes
TAR47255,SHIP47255,Yes
TAR47256,SHIP47256,Yes
TAR47257,SHIP47257,Yes
TAR47258,SHIP47258,Yes
TAR47259,SHIP47259,No
TAR47260,SHIP47260,No
TAR47261,SHIP47261,Yes
TAR47262,SHIP47262,Yes
TAR47263,SHIP47263,No
TAR47264,SHIP47264,No
TAR47265,SHIP47265,No
TAR47266,SHIP47266,No
TAR47267,SHIP47267,Yes
TAR47268,SHIP47268,No
TAR47269,SHIP47269,Yes
TAR47270,SHIP47270,No
TAR47271,SHIP47271,No
TAR47272,SHIP47272,Yes
TAR47273,SHIP47273,Yes
TAR47274,SHIP47274,Yes
TAR47275,SHIP47275,Yes
TAR47276,SHIP47276,No
TAR47277,SHIP47277,No
TAR47278,SHIP47278,No
TAR47279,SHIP47279,No
TAR47280,SHIP47280,No
TAR47281,SHIP47281,No
TAR47282,SHIP47282,Yes
TAR47283,SHIP47283,No
TAR47284,SHIP47284,No
TAR47285,SHIP47285,Yes
TAR47286,SHIP47286,No
TAR47287,SHIP47287,No
TAR47288,SHIP47288,Yes
TAR47289,SHIP47289,No
TAR47290,SHIP47290,Yes
TAR47291,SHIP47291,Yes
TAR47292,SHIP47292,No
TAR47293,SHIP47293,No
TAR47294,SHIP47294,No
TAR47295,SHIP47295,Yes
TAR47296,SHIP47296,No
TAR47297,SHIP47297,No
TAR47298,SHIP47298,No
TAR47299,SHIP47299,Yes
TAR47300,SHIP47300,No
TAR47301,SHIP47301,No
TAR47302,SHIP47302,No
TAR47303,SHIP47303,No
TAR47304,SHIP47304,No
TAR47305,SHIP47305,No
TAR47306,SHIP47306,Yes
TAR47307,SHIP47307,Yes
TAR47308,SHIP47308,Yes
TAR47309,SHIP47309,Yes
TAR47310,SHIP47310,No
TAR47311,SHIP47311,No
TAR47312,SHIP47312,No
TAR47313,SHIP47313,Yes
TAR47314,SHIP47314,No
TAR47315,SHIP47315,No
TAR47316,SHIP47316,Yes
TAR47317,SHIP47317,No
TAR47318,SHIP47318,No
TAR47319,SHIP47319,No
TAR47320,SHIP47320,Yes
TAR47321,SHIP47321,No
TAR47322,SHIP47322,Yes
TAR47323,SHIP47323,Yes
TAR47324,SHIP47324,No
TAR47325,SHIP47325,No
TAR47326,SHIP47326,No
TAR47327,SHIP47327,No
TAR47328,SHIP47328,No
TAR47329,SHIP47329,Yes
TAR47330,SHIP47330,No
TAR47331,SHIP47331,No
TAR47332,SHIP47332,Yes
TAR47333,SHIP47333,No
TAR47334,SHIP47334,Yes
TAR47335,SHIP47335,No
TAR47336,SHIP47336,No
TAR47337,SHIP47337,No
TAR47338,SHIP47338,Yes
TAR47339,SHIP47339,No
TAR47340,SHIP47340,No
TAR47341,SHIP47341,No
TAR47342,SHIP47342,No
TAR47343,SHIP47343,No
TAR47344,SHIP47344,No
TAR47345,SHIP47345,No
TAR47346,SHIP47346,Yes
TAR47347,SHIP47347,No
TAR47348,SHIP47348,No
TAR47349,SHIP47349,Yes
TAR47350,SHIP47350,No
TAR47351,SHIP47351,No
TAR47352,SHIP47352,Yes
TAR47353,SHIP47353,No
TAR47354,SHIP47354,Yes
TAR47355,SHIP47355,No
TAR47356,SHIP47356,No
TAR47357,SHIP47357,No
TAR47358,SHIP47358,No
TAR47359,SHIP47359,No
TAR47360,SHIP47360,No
TAR47361,SHIP47361,Yes
TAR47362,SHIP47362,Yes
TAR47363,SHIP47363,No
TAR47364,SHIP47364,No
TAR47365,SHIP47365,No
TAR47366,SHIP47366,No
TAR47367,SHIP47367,No
TAR47368,SHIP47368,No
TAR47369,SHIP47369,Yes
TAR47370,SHIP47370,No
TAR47371,SHIP47371,No
TAR47372,SHIP47372,No
TAR47373,SHIP47373,No
TAR47374,SHIP47374,Yes
TAR47375,SHIP47375,No
TAR47376,SHIP47376,No
TAR47377,SHIP47377,No
TAR47378,SHIP47378,No
TAR47379,SHIP47379,No
TAR47380,SHIP47380,No
TAR47381,SHIP47381,Yes
TAR47382,SHIP47382,Yes
TAR47383,SHIP47383,No
TAR47384,SHIP47384,No
TAR47385,SHIP47385,Yes
TAR47386,SHIP47386,Yes
TAR47387,SHIP47387,No
TAR47388,SHIP47388,Yes
TAR47389,SHIP47389,No
TAR47390,SHIP47390,No
TAR47391,SHIP47391,Yes
TAR47392,SHIP47392,Yes
TAR47393,SHIP47393,Yes
TAR47394,SHIP47394,Yes
TAR47395,SHIP47395,No
TAR47396,SHIP47396,No
TAR47397,SHIP47397,No
TAR47398,SHIP47398,No
TAR47399,SHIP47399,Yes
TAR47400,SHIP47400,Yes
TAR47401,SHIP47401,No
TAR47402,SHIP47402,No
TAR47403,SHIP47403,No
TAR47404,SHIP47404,No
TAR47405,SHIP47405,No
TAR47406,SHIP47406,Yes
TAR47407,SHIP47407,No
TAR47408,SHIP47408,No
TAR47409,SHIP47409,No
TAR47410,SHIP47410,Yes
TAR47411,SHIP47411,No
TAR47412,SHIP47412,Yes
TAR47413,SHIP47413,No
TAR47414,SHIP47414,No
TAR47415,SHIP47415,No
TAR47416,SHIP47416,Yes
TAR47417,SHIP47417,No
TAR47418,SHIP47418,No
TAR47419,SHIP47419,Yes
TAR47420,SHIP47420,No
TAR47421,SHIP47421,Yes
TAR47422,SHIP47422,No
TAR47423,SHIP47423,No
TAR47424,SHIP47424,No
TAR47425,SHIP47425,No
TAR47426,SHIP47426,Yes
TAR47427,SHIP47427,Yes
TAR47428,SHIP47428,No
TAR47429,SHIP47429,No
TAR47430,SHIP47430,Yes
TAR47431,SHIP47431,No
TAR47432,SHIP47432,No
TAR47433,SHIP47433,No
TAR47434,SHIP47434,Yes
TAR47435,SHIP47435,No
TAR47436,SHIP47436,Yes
TAR47437,SHIP47437,No
TAR47438,SHIP47438,Yes
TAR47439,SHIP47439,No
TAR47440,SHIP47440,No
TAR47441,SHIP47441,No
TAR47442,SHIP47442,Yes
TAR47443,SHIP47443,No
TAR47444,SHIP47444,Yes
TAR47445,SHIP47445,No
TAR47446,SHIP47446,No
TAR47447,SHIP47447,No
TAR47448,SHIP47448,Yes
TAR47449,SHIP47449,Yes
TAR47450,SHIP47450,No
TAR47451,SHIP47451,No
TAR47452,SHIP47452,No
TAR47453,SHIP47453,No
TAR47454,SHIP47454,No
TAR47455,SHIP47455,Yes
TAR47456,SHIP47456,Yes
TAR47457,SHIP47457,No
TAR47458,SHIP47458,No
TAR47459,SHIP47459,No
TAR47460,SHIP47460,No
TAR47461,SHIP47461,Yes
TAR47462,SHIP47462,No
TAR47463,SHIP47463,Yes
TAR47464,SHIP47464,No
TAR47465,SHIP47465,No
TAR47466,SHIP47466,No
TAR47467,SHIP47467,No
TAR47468,SHIP47468,No
TAR47469,SHIP47469,Yes
TAR47470,SHIP47470,No
TAR47471,SHIP47471,Yes
TAR47472,SHIP47472,No
TAR47473,SHIP47473,No
TAR47474,SHIP47474,No
TAR47475,SHIP47475,No
TAR47476,SHIP47476,No
TAR47477,SHIP47477,No
TAR47478,SHIP47478,Yes
TAR47479,SHIP47479,No
TAR47480,SHIP47480,No
TAR47481,SHIP47481,No
TAR47482,SHIP47482,No
TAR47483,SHIP47483,No
TAR47484,SHIP47484,Yes
TAR47485,SHIP47485,No
TAR47486,SHIP47486,No
TAR47487,SHIP47487,No
TAR47488,SHIP47488,No
TAR47489,SHIP47489,Yes
TAR47490,SHIP47490,No
TAR47491,SHIP47491,No
TAR47492,SHIP47492,No
TAR47493,SHIP47493,No
TAR47494,SHIP47494,No
TAR47495,SHIP47495,No
TAR47496,SHIP47496,Yes
TAR47497,SHIP47497,Yes
TAR47498,SHIP47498,No
TAR47499,SHIP47499,Yes
TAR47500,SHIP47500,No
TAR47501,SHIP47501,Yes
TAR47502,SHIP47502,Yes
TAR47503,SHIP47503,Yes
TAR47504,SHIP47504,No
TAR47505,SHIP47505,No
TAR47506,SHIP47506,No
TAR47507,SHIP47507,No
TAR47508,SHIP47508,No
TAR47509,SHIP47509,Yes
TAR47510,SHIP47510,No
TAR47511,SHIP47511,Yes
TAR47512,SHIP47512,No
TAR47513,SHIP47513,No
TAR47514,SHIP47514,No
TAR47515,SHIP47515,No
TAR47516,SHIP47516,No
TAR47517,SHIP47517,No
TAR47518,SHIP47518,No
TAR47519,SHIP47519,No
TAR47520,SHIP47520,No
TAR47521,SHIP47521,No
TAR47522,SHIP47522,No
TAR47523,SHIP47523,Yes
TAR47524,SHIP47524,No
TAR47525,SHIP47525,Yes
TAR47526,SHIP47526,No
TAR47527,SHIP47527,Yes
TAR47528,SHIP47528,No
TAR47529,SHIP47529,No
TAR47530,SHIP47530,No
TAR47531,SHIP47531,Yes
TAR47532,SHIP47532,No
TAR47533,SHIP47533,Yes
TAR47534,SHIP47534,No
TAR47535,SHIP47535,No
TAR47536,SHIP47536,Yes
TAR47537,SHIP47537,No
TAR47538,SHIP47538,Yes
TAR47539,SHIP47539,No
TAR47540,SHIP47540,No
TAR47541,SHIP47541,No
TAR47542,SHIP47542,No
TAR47543,SHIP47543,No
TAR47544,SHIP47544,Yes
TAR47545,SHIP47545,No
TAR47546,SHIP47546,Yes
TAR47547,SHIP47547,No
TAR47548,SHIP47548,Yes
TAR47549,SHIP47549,No
TAR47550,SHIP47550,No
TAR47551,SHIP47551,Yes
TAR47552,SHIP47552,No
TAR47553,SHIP47553,Yes
TAR47554,SHIP47554,Yes
TAR47555,SHIP47555,Yes
TAR47556,SHIP47556,No
TAR47557,SHIP47557,No
TAR47558,SHIP47558,Yes
TAR47559,SHIP47559,No
TAR47560,SHIP47560,Yes
TAR47561,SHIP47561,No
TAR47562,SHIP47562,Yes
TAR47563,SHIP47563,Yes
TAR47564,SHIP47564,No
TAR47565,SHIP47565,No
TAR47566,SHIP47566,Yes
TAR47567,SHIP47567,No
TAR47568,SHIP47568,No
TAR47569,SHIP47569,No
TAR47570,SHIP47570,No
TAR47571,SHIP47571,No
TAR47572,SHIP47572,No
TAR47573,SHIP47573,Yes
TAR47574,SHIP47574,No
TAR47575,SHIP47575,No
TAR47576,SHIP47576,No
TAR47577,SHIP47577,Yes
TAR47578,SHIP47578,No
TAR47579,SHIP47579,No
TAR47580,SHIP47580,No
TAR47581,SHIP47581,No
TAR47582,SHIP47582,Yes
TAR47583,SHIP47583,No
TAR47584,SHIP47584,Yes
TAR47585,SHIP47585,Yes
TAR47586,SHIP47586,No
TAR47587,SHIP47587,Yes
TAR47588,SHIP47588,No
TAR47589,SHIP47589,Yes
TAR47590,SHIP47590,Yes
TAR47591,SHIP47591,No
TAR47592,SHIP47592,No
TAR47593,SHIP47593,No
TAR47594,SHIP47594,No
TAR47595,SHIP47595,Yes
TAR47596,SHIP47596,Yes
TAR47597,SHIP47597,No
TAR47598,SHIP47598,No
TAR47599,SHIP47599,Yes
TAR47600,SHIP47600,No
TAR47601,SHIP47601,Yes
TAR47602,SHIP47602,Yes
TAR47603,SHIP47603,No
TAR47604,SHIP47604,Yes
TAR47605,SHIP47605,No
TAR47606,SHIP47606,Yes
TAR47607,SHIP47607,Yes
TAR47608,SHIP47608,Yes
TAR47609,SHIP47609,No
TAR47610,SHIP47610,Yes
TAR47611,SHIP47611,Yes
TAR47612,SHIP47612,Yes
TAR47613,SHIP47613,Yes
TAR47614,SHIP47614,Yes
TAR47615,SHIP47615,Yes
TAR47616,SHIP47616,No
TAR47617,SHIP47617,No
TAR47618,SHIP47618,No
TAR47619,SHIP47619,No
TAR47620,SHIP47620,Yes
TAR47621,SHIP47621,No
TAR47622,SHIP47622,No
TAR47623,SHIP47623,No
TAR47624,SHIP47624,No
TAR47625,SHIP47625,Yes
TAR47626,SHIP47626,No
TAR47627,SHIP47627,No
TAR47628,SHIP47628,Yes
TAR47629,SHIP47629,Yes
TAR47630,SHIP47630,No
TAR47631,SHIP47631,Yes
TAR47632,SHIP47632,No
TAR47633,SHIP47633,Yes
TAR47634,SHIP47634,No
TAR47635,SHIP47635,No
TAR47636,SHIP47636,No
TAR47637,SHIP47637,Yes
TAR47638,SHIP47638,No
TAR47639,SHIP47639,No
TAR47640,SHIP47640,Yes
