Order_ID,Supplier_ID,Warehouse_ID,Customer_Priority
ORD39047,SUP106,WH034,Low
ORD39048,SUP223,WH043,Medium
ORD39049,SUP080,WH040,Medium
ORD39050,SUP069,WH043,High
ORD39051,SUP073,WH035,High
ORD39052,SUP279,WH002,High
ORD39053,SUP147,WH028,Low
ORD39054,SUP067,WH028,Low
ORD39055,SUP262,WH038,Medium
ORD39056,SUP185,WH037,Medium
ORD39057,SUP298,WH014,Low
ORD39058,SUP231,WH006,Medium
ORD39059,SUP085,WH008,Low
ORD39060,SUP060,WH039,Low
ORD39061,SUP219,WH001,High
ORD39062,SUP203,WH050,Medium
ORD39063,SUP051,WH022,Medium
ORD39064,SUP036,WH021,Medium
ORD39065,SUP281,WH045,Medium
ORD39066,SUP193,WH049,Low
ORD39067,SUP197,WH030,High
ORD39068,SUP234,WH043,Low
ORD39069,SUP125,WH010,Low
ORD39070,SUP277,WH003,Low
ORD39071,SUP157,WH004,High
ORD39072,SUP077,WH025,Medium
ORD39073,SUP180,WH030,Medium
ORD39074,SUP189,WH010,Medium
ORD39075,SUP207,WH010,Medium
ORD39076,SUP097,WH050,High
ORD39077,SUP280,WH002,High
ORD39078,SUP084,WH019,Low
ORD39079,SUP210,WH035,Medium
ORD39080,SUP287,WH026,Low
ORD39081,SUP084,WH010,High
ORD39082,SUP266,WH027,Medium
ORD39083,SUP077,WH035,High
ORD39084,SUP157,WH006,Low
ORD39085,SUP085,WH026,High
ORD39086,SUP276,WH020,High
ORD39087,SUP008,WH001,High
ORD39088,SUP243,WH004,Medium
ORD39089,SUP220,WH008,High
ORD39090,SUP073,WH007,Low
ORD39091,SUP229,WH006,High
ORD39092,SUP227,WH037,High
ORD39093,SUP019,WH017,Low
ORD39094,SUP221,WH021,Low
ORD39095,SUP154,WH011,Medium
ORD39096,SUP247,WH007,Medium
ORD39097,SUP021,WH009,Low
ORD39098,SUP161,WH044,Medium
ORD39099,SUP026,WH017,High
ORD39100,SUP029,WH021,Low
ORD39101,SUP149,WH016,Medium
ORD39102,SUP175,WH045,High
ORD39103,SUP261,WH024,High
ORD39104,SUP270,WH033,Medium
ORD39105,SUP013,WH014,High
ORD39106,SUP133,WH013,High
ORD39107,SUP063,WH030,Low
ORD39108,SUP043,WH025,High
ORD39109,SUP083,WH033,High
ORD39110,SUP264,WH012,Medium
ORD39111,SUP086,WH037,High
ORD39112,SUP048,WH004,Medium
ORD39113,SUP130,WH035,High
ORD39114,SUP270,WH024,Low
ORD39115,SUP135,WH044,High
ORD39116,SUP247,WH048,High
ORD39117,SUP202,WH030,High
ORD39118,SUP147,WH012,Low
ORD39119,SUP182,WH027,Medium
ORD39120,SUP111,WH035,High
ORD39121,SUP238,WH033,Medium
ORD39122,SUP165,WH005,Low
ORD39123,SUP018,WH028,Medium
ORD39124,SUP138,WH026,High
ORD39125,SUP228,WH034,Medium
ORD39126,SUP129,WH047,Medium
ORD39127,SUP118,WH005,High
ORD39128,SUP286,WH003,Low
ORD39129,SUP136,WH001,Medium
ORD39130,SUP105,WH010,Low
ORD39131,SUP081,WH020,High
ORD39132,SUP067,WH009,Medium
ORD39133,SUP091,WH029,Medium
ORD39134,SUP103,WH003,High
ORD39135,SUP144,WH005,High
ORD39136,SUP053,WH031,Medium
ORD39137,SUP268,WH025,High
ORD39138,SUP101,WH016,High
ORD39139,SUP093,WH020,Medium
ORD39140,SUP008,WH014,Low
ORD39141,SUP176,WH042,High
ORD39142,SUP079,WH012,High
ORD39143,SUP228,WH011,Low
ORD39144,SUP197,WH034,Low
ORD39145,SUP075,WH007,High
ORD39146,SUP018,WH021,Low
ORD39147,SUP242,WH013,Medium
ORD39148,SUP089,WH049,Low
ORD39149,SUP034,WH018,High
ORD39150,SUP275,WH042,Medium
ORD39151,SUP026,WH048,Medium
ORD39152,SUP123,WH028,High
ORD39153,SUP038,WH038,Medium
ORD39154,SUP118,WH018,Medium
ORD39155,SUP232,WH034,Low
ORD39156,SUP003,WH014,Low
ORD39157,SUP020,WH024,High
ORD39158,SUP296,WH038,Medium
ORD39159,SUP258,WH033,Low
ORD39160,SUP270,WH047,Medium
ORD39161,SUP143,WH047,Medium
ORD39162,SUP154,WH031,Medium
ORD39163,SUP007,WH043,Medium
ORD39164,SUP292,WH009,Medium
ORD39165,SUP296,WH017,High
ORD39166,SUP009,WH022,Medium
ORD39167,SUP079,WH047,High
ORD39168,SUP110,WH041,Medium
ORD39169,SUP051,WH049,High
ORD39170,SUP030,WH026,Low
ORD39171,SUP188,WH050,High
ORD39172,SUP171,WH045,Low
ORD39173,SUP175,WH019,Low
ORD39174,SUP009,WH025,Medium
ORD39175,SUP166,WH049,Low
ORD39176,SUP136,WH042,Medium
ORD39177,SUP197,WH042,Low
ORD39178,SUP207,WH007,High
ORD39179,SUP276,WH040,Medium
ORD39180,SUP169,WH013,High
ORD39181,SUP021,WH020,High
ORD39182,SUP087,WH031,Low
ORD39183,SUP295,WH039,High
ORD39184,SUP110,WH034,Low
ORD39185,SUP196,WH011,High
ORD39186,SUP282,WH029,Low
ORD39187,SUP103,WH020,Low
ORD39188,SUP048,WH028,Medium
ORD39189,SUP087,WH042,High
ORD39190,SUP009,WH046,Low
ORD39191,SUP297,WH004,Medium
ORD39192,SUP056,WH027,High
ORD39193,SUP161,WH015,Medium
ORD39194,SUP070,WH044,Low
ORD39195,SUP058,WH014,Medium
ORD39196,SUP152,WH002,Medium
ORD39197,SUP232,WH037,High
ORD39198,SUP074,WH036,High
ORD39199,SUP100,WH006,High
ORD39200,SUP131,WH013,Medium
ORD39201,SUP276,WH018,Low
ORD39202,SUP060,WH011,High
ORD39203,SUP274,WH013,Medium
ORD39204,SUP034,WH020,Low
ORD39205,SUP100,WH012,Low
ORD39206,SUP234,WH047,Low
ORD39207,SUP240,WH008,High
ORD39208,SUP166,WH044,Medium
ORD39209,SUP224,WH004,High
ORD39210,SUP173,WH028,High
ORD39211,SUP255,WH035,High
ORD39212,SUP117,WH009,Low
ORD39213,SUP090,WH035,Low
ORD39214,SUP282,WH013,Medium
ORD39215,SUP005,WH007,High
ORD39216,SUP046,WH016,High
ORD39217,SUP150,WH044,Medium
ORD39218,SUP193,WH020,Medium
ORD39219,SUP059,WH019,Medium
ORD39220,SUP216,WH006,Low
ORD39221,SUP157,WH050,High
ORD39222,SUP288,WH040,Low
ORD39223,SUP242,WH032,Medium
ORD39224,SUP257,WH050,Medium
ORD39225,SUP143,WH043,High
ORD39226,SUP195,WH002,High
ORD39227,SUP125,WH026,Low
ORD39228,SUP087,WH033,Low
ORD39229,SUP287,WH031,Medium
ORD39230,SUP133,WH006,Low
ORD39231,SUP107,WH028,Low
ORD39232,SUP239,WH009,Low
ORD39233,SUP156,WH012,Medium
ORD39234,SUP131,WH024,Medium
ORD39235,SUP120,WH044,Medium
ORD39236,SUP144,WH028,Low
ORD39237,SUP219,WH004,Low
ORD39238,SUP048,WH006,Low
ORD39239,SUP155,WH028,Low
ORD39240,SUP108,WH043,High
ORD39241,SUP111,WH032,Low
ORD39242,SUP245,WH026,Low
ORD39243,SUP168,WH045,High
ORD39244,SUP150,WH009,High
ORD39245,SUP285,WH049,Low
ORD39246,SUP161,WH033,High
ORD39247,SUP049,WH028,High
ORD39248,SUP257,WH008,Low
ORD39249,SUP298,WH034,Medium
ORD39250,SUP208,WH033,Low
ORD39251,SUP168,WH046,Medium
ORD39252,SUP209,WH042,Medium
ORD39253,SUP074,WH035,Medium
ORD39254,SUP079,WH002,High
ORD39255,SUP105,WH016,High
ORD39256,SUP204,WH013,Medium
ORD39257,SUP115,WH047,High
ORD39258,SUP300,WH016,High
ORD39259,SUP276,WH031,High
ORD39260,SUP158,WH004,Low
ORD39261,SUP249,WH039,High
ORD39262,SUP061,WH007,Low
ORD39263,SUP231,WH026,Low
ORD39264,SUP103,WH038,Low
ORD39265,SUP074,WH004,Medium
ORD39266,SUP062,WH013,Low
ORD39267,SUP240,WH024,Medium
ORD39268,SUP007,WH038,Low
ORD39269,SUP210,WH049,Low
ORD39270,SUP134,WH031,Medium
ORD39271,SUP269,WH026,Low
ORD39272,SUP242,WH009,High
ORD39273,SUP074,WH018,Medium
ORD39274,SUP012,WH033,Low
ORD39275,SUP041,WH017,Medium
ORD39276,SUP086,WH012,Medium
ORD39277,SUP218,WH024,High
ORD39278,SUP266,WH018,Medium
ORD39279,SUP111,WH019,Low
ORD39280,SUP012,WH016,Medium
ORD39281,SUP261,WH001,Low
ORD39282,SUP207,WH027,High
ORD39283,SUP226,WH033,Medium
ORD39284,SUP061,WH040,Medium
ORD39285,SUP138,WH018,High
ORD39286,SUP287,WH012,Medium
ORD39287,SUP140,WH044,High
ORD39288,SUP217,WH015,Medium
ORD39289,SUP245,WH001,Low
ORD39290,SUP198,WH018,High
ORD39291,SUP074,WH032,Medium
ORD39292,SUP009,WH016,Low
ORD39293,SUP171,WH006,Low
ORD39294,SUP284,WH011,Low
ORD39295,SUP067,WH023,Medium
ORD39296,SUP154,WH016,High
ORD39297,SUP289,WH009,Medium
ORD39298,SUP184,WH008,Medium
ORD39299,SUP007,WH012,Low
ORD39300,SUP258,WH037,Medium
ORD39301,SUP154,WH022,High
ORD39302,SUP090,WH039,Medium
ORD39303,SUP180,WH021,Medium
ORD39304,SUP209,WH015,Low
ORD39305,SUP104,WH028,Low
ORD39306,SUP107,WH050,Medium
ORD39307,SUP108,WH035,High
ORD39308,SUP091,WH019,Low
ORD39309,SUP249,WH030,High
ORD39310,SUP289,WH041,Low
ORD39311,SUP044,WH048,High
ORD39312,SUP215,WH026,Medium
ORD39313,SUP089,WH001,Medium
ORD39314,SUP090,WH047,High
ORD39315,SUP300,WH046,Medium
ORD39316,SUP101,WH028,Medium
ORD39317,SUP063,WH049,Medium
ORD39318,SUP015,WH025,Medium
ORD39319,SUP050,WH024,Low
ORD39320,SUP142,WH019,High
ORD39321,SUP229,WH025,Low
ORD39322,SUP154,WH001,Medium
ORD39323,SUP249,WH022,Low
ORD39324,SUP112,WH006,Low
ORD39325,SUP090,WH030,Low
ORD39326,SUP163,WH027,Medium
ORD39327,SUP257,WH006,Low
ORD39328,SUP054,WH013,Low
ORD39329,SUP064,WH017,Low
ORD39330,SUP172,WH042,Medium
ORD39331,SUP111,WH022,Medium
ORD39332,SUP016,WH015,Low
ORD39333,SUP141,WH029,High
ORD39334,SUP067,WH021,Medium
ORD39335,SUP043,WH002,Medium
ORD39336,SUP060,WH005,Medium
ORD39337,SUP053,WH027,Low
ORD39338,SUP277,WH036,Medium
ORD39339,SUP255,WH045,Low
ORD39340,SUP099,WH019,Low
ORD39341,SUP084,WH008,Medium
ORD39342,SUP055,WH048,High
ORD39343,SUP197,WH036,High
ORD39344,SUP162,WH010,High
ORD39345,SUP266,WH001,Low
ORD39346,SUP261,WH025,Medium
ORD39347,SUP070,WH014,Medium
ORD39348,SUP083,WH032,Medium
ORD39349,SUP118,WH046,Low
ORD39350,SUP207,WH002,Low
ORD39351,SUP197,WH031,Low
ORD39352,SUP075,WH049,Low
ORD39353,SUP088,WH042,Medium
ORD39354,SUP228,WH003,Medium
ORD39355,SUP206,WH005,High
ORD39356,SUP056,WH021,Medium
ORD39357,SUP010,WH013,Low
ORD39358,SUP089,WH004,Medium
ORD39359,SUP255,WH050,Low
ORD39360,SUP170,WH027,Medium
ORD39361,SUP041,WH048,Low
ORD39362,SUP074,WH018,Low
ORD39363,SUP206,WH011,Low
ORD39364,SUP261,WH042,Low
ORD39365,SUP213,WH046,Low
ORD39366,SUP268,WH006,Low
ORD39367,SUP134,WH020,Low
ORD39368,SUP267,WH043,Low
ORD39369,SUP221,WH006,Medium
ORD39370,SUP089,WH016,Low
ORD39371,SUP129,WH012,High
ORD39372,SUP019,WH013,Medium
ORD39373,SUP032,WH008,High
ORD39374,SUP252,WH009,Medium
ORD39375,SUP161,WH035,Low
ORD39376,SUP246,WH031,Medium
ORD39377,SUP263,WH004,Medium
ORD39378,SUP088,WH039,Medium
ORD39379,SUP013,WH041,High
ORD39380,SUP019,WH050,High
ORD39381,SUP023,WH004,High
ORD39382,SUP045,WH025,High
ORD39383,SUP038,WH040,Low
ORD39384,SUP036,WH030,High
ORD39385,SUP243,WH005,High
ORD39386,SUP069,WH008,High
ORD39387,SUP043,WH023,High
ORD39388,SUP298,WH032,Low
ORD39389,SUP065,WH018,Low
ORD39390,SUP009,WH035,Medium
ORD39391,SUP053,WH007,Low
ORD39392,SUP205,WH025,Low
ORD39393,SUP075,WH007,Medium
ORD39394,SUP244,WH016,Medium
ORD39395,SUP192,WH047,High
ORD39396,SUP138,WH015,Medium
ORD39397,SUP279,WH011,Low
ORD39398,SUP236,WH045,Medium
ORD39399,SUP206,WH035,Low
ORD39400,SUP070,WH045,Medium
ORD39401,SUP287,WH013,Low
ORD39402,SUP284,WH002,High
ORD39403,SUP009,WH032,Low
ORD39404,SUP171,WH011,Low
ORD39405,SUP014,WH042,Medium
ORD39406,SUP184,WH014,High
ORD39407,SUP046,WH044,Medium
ORD39408,SUP137,WH031,Medium
ORD39409,SUP166,WH007,High
ORD39410,SUP018,WH002,Low
ORD39411,SUP233,WH029,High
ORD39412,SUP185,WH036,Low
ORD39413,SUP007,WH027,Low
ORD39414,SUP132,WH045,High
ORD39415,SUP064,WH012,Low
ORD39416,SUP095,WH039,Low
ORD39417,SUP280,WH029,High
ORD39418,SUP115,WH038,Medium
ORD39419,SUP299,WH028,High
ORD39420,SUP261,WH040,Low
ORD39421,SUP182,WH018,Low
ORD39422,SUP092,WH037,Medium
ORD39423,SUP296,WH002,High
ORD39424,SUP082,WH037,Medium
ORD39425,SUP276,WH008,High
ORD39426,SUP011,WH016,High
ORD39427,SUP201,WH007,Low
ORD39428,SUP102,WH018,High
ORD39429,SUP023,WH018,Low
ORD39430,SUP012,WH030,Medium
ORD39431,SUP026,WH018,Low
ORD39432,SUP161,WH018,Low
ORD39433,SUP057,WH004,Low
ORD39434,SUP105,WH038,High
ORD39435,SUP295,WH008,High
ORD39436,SUP235,WH004,Medium
ORD39437,SUP167,WH042,Low
ORD39438,SUP171,WH027,High
ORD39439,SUP030,WH037,High
ORD39440,SUP081,WH014,High
ORD39441,SUP223,WH027,Medium
ORD39442,SUP239,WH024,Low
ORD39443,SUP220,WH003,Low
ORD39444,SUP080,WH046,Medium
ORD39445,SUP016,WH033,High
ORD39446,SUP147,WH006,Medium
ORD39447,SUP042,WH024,High
ORD39448,SUP297,WH015,High
ORD39449,SUP299,WH031,High
ORD39450,SUP195,WH032,Low
ORD39451,SUP193,WH027,High
ORD39452,SUP272,WH024,Medium
ORD39453,SUP197,WH012,Medium
ORD39454,SUP035,WH021,Medium
ORD39455,SUP210,WH041,Low
ORD39456,SUP190,WH010,Medium
ORD39457,SUP213,WH040,High
ORD39458,SUP151,WH033,High
ORD39459,SUP272,WH037,Low
ORD39460,SUP254,WH006,High
ORD39461,SUP047,WH013,High
ORD39462,SUP018,WH024,Medium
ORD39463,SUP093,WH014,Medium
ORD39464,SUP268,WH032,Low
ORD39465,SUP241,WH020,High
ORD39466,SUP135,WH006,Medium
ORD39467,SUP140,WH046,Medium
ORD39468,SUP216,WH036,Low
ORD39469,SUP054,WH043,Medium
ORD39470,SUP266,WH047,High
ORD39471,SUP085,WH014,Medium
ORD39472,SUP107,WH004,High
ORD39473,SUP192,WH003,High
ORD39474,SUP077,WH034,Medium
ORD39475,SUP299,WH047,High
ORD39476,SUP085,WH010,Medium
ORD39477,SUP272,WH032,Low
ORD39478,SUP083,WH038,Low
ORD39479,SUP139,WH021,Low
ORD39480,SUP211,WH013,Low
ORD39481,SUP139,WH030,Medium
ORD39482,SUP291,WH008,Low
ORD39483,SUP016,WH007,Low
ORD39484,SUP100,WH037,Medium
ORD39485,SUP011,WH002,High
ORD39486,SUP168,WH016,High
ORD39487,SUP238,WH030,Medium
ORD39488,SUP011,WH009,Medium
ORD39489,SUP240,WH048,Low
ORD39490,SUP015,WH050,Medium
ORD39491,SUP109,WH039,High
ORD39492,SUP204,WH044,High
ORD39493,SUP266,WH038,Medium
ORD39494,SUP183,WH043,Medium
ORD39495,SUP071,WH024,Medium
ORD39496,SUP222,WH035,Medium
ORD39497,SUP124,WH005,High
ORD39498,SUP276,WH032,High
ORD39499,SUP039,WH038,High
ORD39500,SUP239,WH043,Medium
ORD39501,SUP167,WH047,Medium
ORD39502,SUP242,WH017,Low
ORD39503,SUP041,WH033,Low
ORD39504,SUP164,WH023,Medium
ORD39505,SUP177,WH030,Low
ORD39506,SUP018,WH002,Medium
ORD39507,SUP259,WH037,Medium
ORD39508,SUP163,WH018,Medium
ORD39509,SUP282,WH011,High
ORD39510,SUP028,WH032,Medium
ORD39511,SUP074,WH016,Medium
ORD39512,SUP070,WH044,High
ORD39513,SUP162,WH037,Low
ORD39514,SUP177,WH037,Medium
ORD39515,SUP224,WH038,High
ORD39516,SUP180,WH003,High
ORD39517,SUP163,WH014,Medium
ORD39518,SUP027,WH019,Low
ORD39519,SUP082,WH038,Medium
ORD39520,SUP206,WH032,High
ORD39521,SUP088,WH017,Low
ORD39522,SUP224,WH049,High
ORD39523,SUP017,WH011,High
ORD39524,SUP276,WH036,Medium
ORD39525,SUP078,WH008,Medium
ORD39526,SUP095,WH044,Medium
ORD39527,SUP273,WH010,Medium
ORD39528,SUP156,WH022,Medium
ORD39529,SUP005,WH023,High
ORD39530,SUP125,WH031,Low
ORD39531,SUP031,WH004,Medium
ORD39532,SUP275,WH031,Low
ORD39533,SUP080,WH018,High
ORD39534,SUP295,WH007,Medium
ORD39535,SUP084,WH027,High
ORD39536,SUP221,WH041,Medium
ORD39537,SUP264,WH047,Low
ORD39538,SUP023,WH047,Medium
ORD39539,SUP146,WH018,Medium
ORD39540,SUP206,WH030,Low
ORD39541,SUP259,WH043,High
ORD39542,SUP288,WH034,High
ORD39543,SUP108,WH005,High
ORD39544,SUP110,WH006,Low
ORD39545,SUP164,WH031,Medium
ORD39546,SUP077,WH024,Low
ORD39547,SUP064,WH035,High
ORD39548,SUP089,WH036,Medium
ORD39549,SUP152,WH035,Medium
ORD39550,SUP113,WH042,High
ORD39551,SUP030,WH048,Low
ORD39552,SUP029,WH043,High
ORD39553,SUP061,WH031,Medium
ORD39554,SUP022,WH042,Low
ORD39555,SUP278,WH042,High
ORD39556,SUP239,WH047,Low
ORD39557,SUP238,WH003,Medium
ORD39558,SUP014,WH009,Medium
ORD39559,SUP209,WH019,Low
ORD39560,SUP112,WH043,Medium
ORD39561,SUP108,WH031,Low
ORD39562,SUP053,WH011,Medium
ORD39563,SUP235,WH012,High
ORD39564,SUP076,WH027,Medium
ORD39565,SUP020,WH020,Low
ORD39566,SUP043,WH011,Medium
ORD39567,SUP231,WH002,Low
ORD39568,SUP300,WH010,High
ORD39569,SUP073,WH035,High
ORD39570,SUP169,WH031,Medium
ORD39571,SUP179,WH007,Medium
ORD39572,SUP290,WH012,Medium
ORD39573,SUP113,WH009,Medium
ORD39574,SUP130,WH012,High
ORD39575,SUP048,WH033,High
ORD39576,SUP216,WH043,High
ORD39577,SUP087,WH033,Medium
ORD39578,SUP213,WH026,High
ORD39579,SUP132,WH038,Medium
ORD39580,SUP240,WH044,Low
ORD39581,SUP181,WH048,Medium
ORD39582,SUP113,WH045,Medium
ORD39583,SUP273,WH003,Medium
ORD39584,SUP030,WH004,Medium
ORD39585,SUP028,WH050,High
ORD39586,SUP023,WH035,Low
ORD39587,SUP051,WH034,High
ORD39588,SUP022,WH021,High
ORD39589,SUP188,WH037,High
ORD39590,SUP132,WH040,Low
ORD39591,SUP074,WH008,Medium
ORD39592,SUP110,WH049,High
ORD39593,SUP011,WH032,Medium
ORD39594,SUP061,WH019,Low
ORD39595,SUP065,WH004,High
ORD39596,SUP128,WH007,Low
ORD39597,SUP245,WH050,High
ORD39598,SUP241,WH003,Low
ORD39599,SUP054,WH002,Low
ORD39600,SUP179,WH045,Medium
ORD39601,SUP045,WH023,Medium
ORD39602,SUP135,WH005,High
ORD39603,SUP203,WH049,Medium
ORD39604,SUP232,WH025,Medium
ORD39605,SUP190,WH001,Medium
ORD39606,SUP115,WH011,Low
ORD39607,SUP236,WH027,High
ORD39608,SUP228,WH003,Medium
ORD39609,SUP298,WH012,Low
ORD39610,SUP049,WH044,High
ORD39611,SUP119,WH012,High
ORD39612,SUP126,WH014,Low
ORD39613,SUP104,WH022,High
ORD39614,SUP021,WH028,Low
ORD39615,SUP019,WH021,Low
ORD39616,SUP155,WH002,Medium
ORD39617,SUP076,WH009,High
ORD39618,SUP138,WH020,High
ORD39619,SUP025,WH029,Medium
ORD39620,SUP038,WH010,High
ORD39621,SUP065,WH016,Medium
ORD39622,SUP055,WH041,High
ORD39623,SUP295,WH035,Medium
ORD39624,SUP286,WH022,Medium
ORD39625,SUP264,WH048,Medium
ORD39626,SUP139,WH008,Low
ORD39627,SUP183,WH008,High
ORD39628,SUP292,WH050,Low
ORD39629,SUP218,WH031,High
ORD39630,SUP122,WH031,Medium
ORD39631,SUP294,WH033,Low
ORD39632,SUP037,WH020,Low
ORD39633,SUP267,WH001,Medium
ORD39634,SUP018,WH041,Low
ORD39635,SUP295,WH035,Medium
ORD39636,SUP059,WH048,Medium
ORD39637,SUP125,WH045,High
ORD39638,SUP117,WH007,Low
ORD39639,SUP212,WH020,High
ORD39640,SUP288,WH006,Medium
ORD39641,SUP070,WH026,Medium
ORD39642,SUP189,WH015,High
ORD39643,SUP012,WH039,Medium
ORD39644,SUP002,WH027,Low
ORD39645,SUP113,WH005,High
ORD39646,SUP236,WH034,Low
ORD39647,SUP071,WH047,High
ORD39648,SUP025,WH030,Medium
ORD39649,SUP125,WH042,Medium
ORD39650,SUP025,WH012,Low
ORD39651,SUP101,WH001,Medium
ORD39652,SUP239,WH026,Medium
ORD39653,SUP156,WH019,High
ORD39654,SUP091,WH045,High
ORD39655,SUP157,WH010,Medium
ORD39656,SUP250,WH032,High
ORD39657,SUP128,WH001,Low
ORD39658,SUP250,WH027,Low
ORD39659,SUP067,WH014,Medium
ORD39660,SUP042,WH029,Low
ORD39661,SUP285,WH016,High
ORD39662,SUP282,WH003,Low
ORD39663,SUP155,WH018,High
ORD39664,SUP141,WH042,Medium
ORD39665,SUP253,WH041,Medium
ORD39666,SUP284,WH008,High
ORD39667,SUP129,WH026,Medium
ORD39668,SUP069,WH009,Medium
ORD39669,SUP271,WH045,Low
ORD39670,SUP227,WH025,Low
ORD39671,SUP252,WH030,Low
ORD39672,SUP296,WH004,High
ORD39673,SUP044,WH047,High
ORD39674,SUP290,WH035,High
ORD39675,SUP093,WH020,Medium
ORD39676,SUP217,WH050,Low
ORD39677,SUP194,WH017,High
ORD39678,SUP208,WH014,High
ORD39679,SUP264,WH017,High
ORD39680,SUP279,WH025,High
ORD39681,SUP118,WH005,High
ORD39682,SUP126,WH003,Low
ORD39683,SUP300,WH033,Low
ORD39684,SUP057,WH005,Medium
ORD39685,SUP090,WH024,Low
ORD39686,SUP134,WH026,High
ORD39687,SUP222,WH049,Low
ORD39688,SUP177,WH031,Medium
ORD39689,SUP130,WH016,Medium
ORD39690,SUP118,WH045,Low
ORD39691,SUP019,WH050,Medium
ORD39692,SUP127,WH027,High
ORD39693,SUP056,WH048,Low
ORD39694,SUP253,WH007,Medium
ORD39695,SUP021,WH050,Low
ORD39696,SUP219,WH010,High
ORD39697,SUP107,WH031,Low
ORD39698,SUP145,WH004,Low
ORD39699,SUP140,WH040,High
ORD39700,SUP216,WH006,Medium
ORD39701,SUP227,WH018,Medium
ORD39702,SUP165,WH016,Medium
ORD39703,SUP065,WH035,Medium
ORD39704,SUP012,WH022,High
ORD39705,SUP212,WH016,Medium
ORD39706,SUP066,WH039,Medium
ORD39707,SUP094,WH043,Medium
ORD39708,SUP158,WH004,Low
ORD39709,SUP131,WH050,Low
ORD39710,SUP074,WH010,Low
ORD39711,SUP123,WH014,High
ORD39712,SUP137,WH009,Low
ORD39713,SUP114,WH020,Medium
ORD39714,SUP075,WH042,Medium
ORD39715,SUP158,WH037,Low
ORD39716,SUP139,WH049,High
ORD39717,SUP134,WH014,Low
ORD39718,SUP245,WH035,Medium
ORD39719,SUP183,WH049,High
ORD39720,SUP149,WH002,Medium
ORD39721,SUP282,WH026,Medium
ORD39722,SUP064,WH041,Medium
ORD39723,SUP040,WH007,Low
ORD39724,SUP081,WH038,High
ORD39725,SUP219,WH029,High
ORD39726,SUP130,WH047,Medium
ORD39727,SUP094,WH047,High
ORD39728,SUP169,WH016,High
ORD39729,SUP127,WH004,Low
ORD39730,SUP148,WH018,Medium
ORD39731,SUP160,WH039,High
ORD39732,SUP208,WH012,High
ORD39733,SUP123,WH026,Medium
ORD39734,SUP232,WH037,High
ORD39735,SUP008,WH030,High
ORD39736,SUP289,WH007,Medium
ORD39737,SUP044,WH033,Medium
ORD39738,SUP182,WH022,Low
ORD39739,SUP118,WH012,Medium
ORD39740,SUP061,WH048,High
ORD39741,SUP216,WH031,High
ORD39742,SUP131,WH025,Low
ORD39743,SUP142,WH002,Low
ORD39744,SUP043,WH040,Low
ORD39745,SUP164,WH037,Low
ORD39746,SUP130,WH023,High
ORD39747,SUP068,WH022,Medium
ORD39748,SUP011,WH040,High
ORD39749,SUP162,WH023,Low
ORD39750,SUP200,WH018,High
ORD39751,SUP119,WH001,Medium
ORD39752,SUP044,WH028,High
ORD39753,SUP132,WH045,High
ORD39754,SUP200,WH043,High
ORD39755,SUP095,WH012,High
ORD39756,SUP216,WH016,Low
ORD39757,SUP237,WH048,High
ORD39758,SUP280,WH043,High
ORD39759,SUP067,WH008,Low
ORD39760,SUP292,WH034,Medium
ORD39761,SUP259,WH027,Low
ORD39762,SUP149,WH039,High
ORD39763,SUP185,WH044,Medium
ORD39764,SUP088,WH031,Low
ORD39765,SUP137,WH013,Medium
ORD39766,SUP271,WH049,Medium
ORD39767,SUP024,WH030,Low
ORD39768,SUP133,WH028,High
ORD39769,SUP291,WH030,Medium
ORD39770,SUP220,WH036,Medium
ORD39771,SUP146,WH015,High
ORD39772,SUP273,WH015,High
ORD39773,SUP148,WH029,High
ORD39774,SUP052,WH038,High
ORD39775,SUP242,WH030,Low
ORD39776,SUP003,WH020,Low
ORD39777,SUP266,WH012,High
ORD39778,SUP081,WH014,Low
ORD39779,SUP153,WH036,Low
ORD39780,SUP074,WH047,Medium
ORD39781,SUP057,WH026,Medium
ORD39782,SUP086,WH017,Medium
ORD39783,SUP225,WH036,Medium
ORD39784,SUP211,WH048,Medium
ORD39785,SUP174,WH002,Medium
ORD39786,SUP269,WH029,High
ORD39787,SUP061,WH023,Low
ORD39788,SUP155,WH016,High
ORD39789,SUP014,WH049,Medium
ORD39790,SUP036,WH032,Medium
ORD39791,SUP069,WH015,Medium
ORD39792,SUP270,WH043,High
ORD39793,SUP124,WH039,Low
ORD39794,SUP227,WH037,High
ORD39795,SUP291,WH047,High
ORD39796,SUP120,WH007,Low
ORD39797,SUP156,WH021,High
ORD39798,SUP210,WH028,Medium
ORD39799,SUP018,WH036,Medium
ORD39800,SUP193,WH003,High
ORD39801,SUP211,WH037,Medium
ORD39802,SUP017,WH050,Medium
ORD39803,SUP032,WH045,Low
ORD39804,SUP188,WH014,Low
ORD39805,SUP287,WH050,Medium
ORD39806,SUP252,WH012,Medium
ORD39807,SUP062,WH007,Low
ORD39808,SUP096,WH041,Low
ORD39809,SUP031,WH045,Medium
ORD39810,SUP123,WH020,High
ORD39811,SUP295,WH047,Medium
ORD39812,SUP187,WH044,High
ORD39813,SUP233,WH026,Low
ORD39814,SUP278,WH019,Medium
ORD39815,SUP242,WH008,Medium
ORD39816,SUP181,WH046,Medium
ORD39817,SUP105,WH008,Medium
ORD39818,SUP148,WH046,High
ORD39819,SUP055,WH044,Medium
ORD39820,SUP088,WH035,High
