Transport_ID,Shipment_ID,Transport_Mode,Route_Distance,Fuel_Cost
TR40123,SHIP40123,Truck,816,9766.19
TR40124,SHIP40124,Truck,545,5182.08
TR40125,SHIP40125,Rail,2260,15352.96
TR40126,SHIP40126,Rail,1724,7929.1
TR40127,SHIP40127,Rail,2123,11648.72
TR40128,SHIP40128,Truck,1131,14490.2
TR40129,SHIP40129,Rail,2385,14312.44
TR40130,SHIP40130,Ship,1978,7937.92
TR40131,SHIP40131,Ship,4835,11484.5
TR40132,SHIP40132,Ship,4785,14252.74
TR40133,SHIP40133,Truck,1147,10971.59
TR40134,SHIP40134,Truck,141,1411.53
TR40135,SHIP40135,Rail,1454,9166.25
TR40136,SHIP40136,Ship,5476,13499.12
TR40137,SHIP40137,Truck,692,8781.36
TR40138,SHIP40138,Truck,429,4413.5
TR40139,SHIP40139,Truck,435,4257.71
TR40140,SHIP40140,Air,2775,82905.78
TR40141,SHIP40141,Truck,1046,10675.37
TR40142,SHIP40142,Truck,676,8440.8
TR40143,SHIP40143,Air,2488,64876.65
TR40144,SHIP40144,Air,2976,68232.18
TR40145,SHIP40145,Air,3451,104972.75
TR40146,SHIP40146,Rail,2388,11625.17
TR40147,SHIP40147,Truck,681,7587.57
TR40148,SHIP40148,Truck,68,721.45
TR40149,SHIP40149,Rail,1860,8372.3
TR40150,SHIP40150,Ship,5581,26429.05
TR40151,SHIP40151,Truck,313,3533.13
TR40152,SHIP40152,Truck,815,7587.99
TR40153,SHIP40153,Ship,1700,8005.98
TR40154,SHIP40154,Rail,2135,9552.23
TR40155,SHIP40155,Truck,550,5535.13
TR40156,SHIP40156,Truck,582,6112.6
TR40157,SHIP40157,Truck,1106,10557.64
TR40158,SHIP40158,Truck,599,5930.84
TR40159,SHIP40159,Truck,1145,12177.31
TR40160,SHIP40160,Air,3130,100975.13
TR40161,SHIP40161,Air,2156,70711.0
TR40162,SHIP40162,Rail,1738,7634.58
TR40163,SHIP40163,Air,1262,31173.03
TR40164,SHIP40164,Air,4103,96857.96
TR40165,SHIP40165,Rail,1107,6080.93
TR40166,SHIP40166,Truck,881,9080.83
TR40167,SHIP40167,Truck,636,7661.66
TR40168,SHIP40168,Truck,140,1263.19
TR40169,SHIP40169,Rail,1966,11750.59
TR40170,SHIP40170,Truck,1045,13259.42
TR40171,SHIP40171,Truck,1195,14162.14
TR40172,SHIP40172,Truck,589,5420.05
TR40173,SHIP40173,Air,3813,132713.4
TR40174,SHIP40174,Air,4207,112953.49
TR40175,SHIP40175,Rail,2217,10246.26
TR40176,SHIP40176,Air,4607,130145.21
TR40177,SHIP40177,Truck,660,8493.35
TR40178,SHIP40178,Truck,366,4605.97
TR40179,SHIP40179,Truck,100,1230.57
TR40180,SHIP40180,Truck,1098,9890.25
TR40181,SHIP40181,Ship,1582,5324.05
TR40182,SHIP40182,Truck,954,9366.17
TR40183,SHIP40183,Rail,2061,12132.28
TR40184,SHIP40184,Rail,1938,10149.58
TR40185,SHIP40185,Truck,421,3842.47
TR40186,SHIP40186,Truck,884,8373.9
TR40187,SHIP40187,Air,3469,117825.37
TR40188,SHIP40188,Truck,787,7115.13
TR40189,SHIP40189,Air,2497,74983.29
TR40190,SHIP40190,Ship,2756,6266.61
TR40191,SHIP40191,Truck,690,8593.57
TR40192,SHIP40192,Ship,4726,23453.04
TR40193,SHIP40193,Ship,6475,22739.0
TR40194,SHIP40194,Air,1095,27059.83
TR40195,SHIP40195,Truck,809,8293.23
TR40196,SHIP40196,Rail,1350,6847.99
TR40197,SHIP40197,Rail,1369,9138.54
TR40198,SHIP40198,Air,1597,38075.58
TR40199,SHIP40199,Air,1937,43957.87
TR40200,SHIP40200,Truck,681,6869.61
TR40201,SHIP40201,Rail,1471,7997.97
TR40202,SHIP40202,Truck,382,4962.73
TR40203,SHIP40203,Rail,2300,13024.87
TR40204,SHIP40204,Truck,78,1008.99
TR40205,SHIP40205,Rail,879,3902.01
TR40206,SHIP40206,Truck,459,5830.08
TR40207,SHIP40207,Truck,390,3650.48
TR40208,SHIP40208,Air,3592,107592.08
TR40209,SHIP40209,Ship,6421,20016.18
TR40210,SHIP40210,Truck,1043,12455.23
TR40211,SHIP40211,Rail,528,3049.74
TR40212,SHIP40212,Truck,380,3724.47
TR40213,SHIP40213,Ship,2740,5952.31
TR40214,SHIP40214,Ship,2067,7895.67
TR40215,SHIP40215,Ship,3356,9998.95
TR40216,SHIP40216,Truck,626,6088.94
TR40217,SHIP40217,Air,2532,62504.44
TR40218,SHIP40218,Truck,451,5031.87
TR40219,SHIP40219,Truck,82,1036.02
TR40220,SHIP40220,Truck,701,7719.89
TR40221,SHIP40221,Truck,178,1614.81
TR40222,SHIP40222,Truck,207,2587.36
TR40223,SHIP40223,Truck,798,8648.05
TR40224,SHIP40224,Truck,66,778.44
TR40225,SHIP40225,Truck,321,3903.11
TR40226,SHIP40226,Truck,947,10762.07
TR40227,SHIP40227,Ship,3686,12771.02
TR40228,SHIP40228,Ship,6050,28353.63
TR40229,SHIP40229,Truck,1002,11022.07
TR40230,SHIP40230,Truck,990,9298.04
TR40231,SHIP40231,Air,3008,83074.77
TR40232,SHIP40232,Truck,659,6475.54
TR40233,SHIP40233,Rail,2082,9821.01
TR40234,SHIP40234,Rail,1699,8227.25
TR40235,SHIP40235,Ship,4659,17834.84
TR40236,SHIP40236,Rail,2117,12707.23
TR40237,SHIP40237,Air,2037,51694.97
TR40238,SHIP40238,Truck,296,3097.98
TR40239,SHIP40239,Ship,1453,5560.22
TR40240,SHIP40240,Air,1811,41541.55
TR40241,SHIP40241,Truck,1010,9218.56
TR40242,SHIP40242,Rail,1406,8899.75
TR40243,SHIP40243,Rail,1141,6886.45
TR40244,SHIP40244,Rail,1874,9464.36
TR40245,SHIP40245,Truck,164,1846.51
TR40246,SHIP40246,Air,3626,117273.23
TR40247,SHIP40247,Truck,782,8767.38
TR40248,SHIP40248,Ship,5873,23931.77
TR40249,SHIP40249,Truck,459,4976.4
TR40250,SHIP40250,Rail,986,4500.5
TR40251,SHIP40251,Ship,2339,9476.52
TR40252,SHIP40252,Truck,90,1009.88
TR40253,SHIP40253,Rail,2029,12736.33
TR40254,SHIP40254,Air,3122,107346.61
TR40255,SHIP40255,Rail,537,2391.91
TR40256,SHIP40256,Truck,1144,14058.0
TR40257,SHIP40257,Rail,2319,12916.63
TR40258,SHIP40258,Ship,1640,8033.33
TR40259,SHIP40259,Ship,2850,13913.89
TR40260,SHIP40260,Ship,3330,12447.09
TR40261,SHIP40261,Rail,933,5578.89
TR40262,SHIP40262,Air,3667,86737.0
TR40263,SHIP40263,Truck,277,2846.03
TR40264,SHIP40264,Truck,968,11692.8
TR40265,SHIP40265,Truck,583,5478.4
TR40266,SHIP40266,Rail,1741,11317.82
TR40267,SHIP40267,Rail,2385,10186.09
TR40268,SHIP40268,Rail,1711,9905.53
TR40269,SHIP40269,Air,1242,31310.1
TR40270,SHIP40270,Rail,2292,14837.01
TR40271,SHIP40271,Air,2255,64961.9
TR40272,SHIP40272,Rail,423,2709.93
TR40273,SHIP40273,Truck,534,6119.2
TR40274,SHIP40274,Air,3121,79834.34
TR40275,SHIP40275,Truck,353,3566.19
TR40276,SHIP40276,Truck,475,5911.46
TR40277,SHIP40277,Air,4125,115840.61
TR40278,SHIP40278,Truck,174,2197.6
TR40279,SHIP40279,Truck,1112,13871.2
TR40280,SHIP40280,Truck,622,6868.54
TR40281,SHIP40281,Ship,4541,16481.19
TR40282,SHIP40282,Truck,236,3010.5
TR40283,SHIP40283,Ship,4304,18118.21
TR40284,SHIP40284,Rail,1911,12150.61
TR40285,SHIP40285,Rail,1858,12133.22
TR40286,SHIP40286,Truck,390,4884.7
TR40287,SHIP40287,Rail,1938,9434.74
TR40288,SHIP40288,Truck,481,4728.64
TR40289,SHIP40289,Ship,3869,13444.26
TR40290,SHIP40290,Truck,697,6604.85
TR40291,SHIP40291,Rail,1810,11819.75
TR40292,SHIP40292,Air,2203,67202.38
TR40293,SHIP40293,Ship,2169,9556.35
TR40294,SHIP40294,Truck,437,4638.86
TR40295,SHIP40295,Truck,374,3538.32
TR40296,SHIP40296,Rail,571,3531.78
TR40297,SHIP40297,Truck,90,959.63
TR40298,SHIP40298,Truck,159,1552.56
TR40299,SHIP40299,Truck,321,4004.38
TR40300,SHIP40300,Truck,864,8635.2
TR40301,SHIP40301,Ship,1990,5397.82
TR40302,SHIP40302,Rail,1084,4993.48
TR40303,SHIP40303,Truck,144,1526.63
TR40304,SHIP40304,Air,3884,92548.15
TR40305,SHIP40305,Truck,401,5069.12
TR40306,SHIP40306,Rail,2247,10458.28
TR40307,SHIP40307,Truck,257,3101.42
TR40308,SHIP40308,Air,1196,36839.5
TR40309,SHIP40309,Truck,307,3507.81
TR40310,SHIP40310,Truck,786,7103.5
TR40311,SHIP40311,Air,2858,86089.99
TR40312,SHIP40312,Truck,1168,10653.08
TR40313,SHIP40313,Truck,923,11985.98
TR40314,SHIP40314,Rail,685,3209.17
TR40315,SHIP40315,Air,3725,130360.51
TR40316,SHIP40316,Ship,1930,4185.68
TR40317,SHIP40317,Truck,957,10876.36
TR40318,SHIP40318,Ship,3327,6966.77
TR40319,SHIP40319,Air,4693,105167.88
TR40320,SHIP40320,Truck,844,9713.02
TR40321,SHIP40321,Truck,1027,12925.54
TR40322,SHIP40322,Air,3824,93966.96
TR40323,SHIP40323,Truck,676,7753.99
TR40324,SHIP40324,Rail,2263,14582.22
TR40325,SHIP40325,Rail,1000,6944.61
TR40326,SHIP40326,Truck,1176,12839.78
TR40327,SHIP40327,Ship,5635,20346.38
TR40328,SHIP40328,Rail,1398,8910.48
TR40329,SHIP40329,Truck,465,5082.21
TR40330,SHIP40330,Rail,2101,14568.17
TR40331,SHIP40331,Truck,63,567.57
TR40332,SHIP40332,Air,2699,61312.68
TR40333,SHIP40333,Air,4039,106160.82
TR40334,SHIP40334,Truck,132,1595.27
TR40335,SHIP40335,Truck,823,7972.68
TR40336,SHIP40336,Truck,61,596.98
TR40337,SHIP40337,Air,3591,91732.82
TR40338,SHIP40338,Truck,123,1556.66
TR40339,SHIP40339,Rail,310,1697.19
TR40340,SHIP40340,Rail,543,2300.67
TR40341,SHIP40341,Air,2002,57938.6
TR40342,SHIP40342,Rail,607,2709.04
TR40343,SHIP40343,Rail,1550,6944.91
TR40344,SHIP40344,Ship,4656,11621.64
TR40345,SHIP40345,Truck,1021,10713.53
TR40346,SHIP40346,Truck,150,1544.77
TR40347,SHIP40347,Ship,1431,6397.51
TR40348,SHIP40348,Rail,1765,8770.98
TR40349,SHIP40349,Rail,1979,11247.01
TR40350,SHIP40350,Rail,643,3140.07
TR40351,SHIP40351,Rail,467,2810.96
TR40352,SHIP40352,Truck,1039,9360.24
TR40353,SHIP40353,Ship,1073,5231.69
TR40354,SHIP40354,Rail,1796,9456.82
TR40355,SHIP40355,Rail,1425,6998.89
TR40356,SHIP40356,Rail,1694,10283.07
TR40357,SHIP40357,Rail,1405,5637.17
TR40358,SHIP40358,Air,1496,45778.84
TR40359,SHIP40359,Truck,371,3457.71
TR40360,SHIP40360,Truck,1161,11638.22
TR40361,SHIP40361,Air,1562,46949.37
TR40362,SHIP40362,Truck,480,4651.65
TR40363,SHIP40363,Air,2489,77586.78
TR40364,SHIP40364,Truck,902,8828.94
TR40365,SHIP40365,Ship,3881,13837.83
TR40366,SHIP40366,Truck,658,8038.29
TR40367,SHIP40367,Air,2382,83135.5
TR40368,SHIP40368,Truck,1178,12571.38
TR40369,SHIP40369,Rail,1078,5016.37
TR40370,SHIP40370,Ship,2299,5627.28
TR40371,SHIP40371,Rail,1183,7855.07
TR40372,SHIP40372,Truck,252,2420.34
TR40373,SHIP40373,Truck,173,1843.55
TR40374,SHIP40374,Rail,1194,6871.0
TR40375,SHIP40375,Air,4104,115866.14
TR40376,SHIP40376,Truck,566,6172.5
TR40377,SHIP40377,Air,1173,37846.52
TR40378,SHIP40378,Ship,4386,18284.3
TR40379,SHIP40379,Rail,2271,11728.46
TR40380,SHIP40380,Air,1701,57839.67
TR40381,SHIP40381,Ship,6417,16538.37
TR40382,SHIP40382,Air,1822,56759.09
TR40383,SHIP40383,Truck,796,8610.54
TR40384,SHIP40384,Ship,2522,7892.08
TR40385,SHIP40385,Truck,551,6514.5
TR40386,SHIP40386,Rail,2436,12597.71
TR40387,SHIP40387,Truck,769,8550.84
TR40388,SHIP40388,Truck,103,1048.39
TR40389,SHIP40389,Truck,272,2657.86
TR40390,SHIP40390,Truck,1036,13097.25
TR40391,SHIP40391,Air,4501,111465.39
TR40392,SHIP40392,Air,3311,113608.09
TR40393,SHIP40393,Air,1124,25910.45
TR40394,SHIP40394,Truck,582,6759.5
TR40395,SHIP40395,Truck,91,944.94
TR40396,SHIP40396,Rail,1378,8230.09
TR40397,SHIP40397,Rail,375,1736.83
TR40398,SHIP40398,Ship,2391,6666.56
TR40399,SHIP40399,Truck,937,8435.09
TR40400,SHIP40400,Truck,726,8984.77
TR40401,SHIP40401,Truck,951,9722.45
TR40402,SHIP40402,Ship,5318,15098.97
TR40403,SHIP40403,Air,3884,99861.33
TR40404,SHIP40404,Truck,894,9005.09
TR40405,SHIP40405,Air,2242,60000.4
TR40406,SHIP40406,Truck,853,10246.03
TR40407,SHIP40407,Ship,2979,9863.1
TR40408,SHIP40408,Truck,1172,12164.39
TR40409,SHIP40409,Ship,4812,21296.89
TR40410,SHIP40410,Truck,133,1629.47
TR40411,SHIP40411,Truck,742,7136.87
TR40412,SHIP40412,Ship,3810,11364.01
TR40413,SHIP40413,Ship,5854,25483.58
TR40414,SHIP40414,Truck,459,4644.25
TR40415,SHIP40415,Truck,201,1896.55
TR40416,SHIP40416,Air,4457,153872.27
TR40417,SHIP40417,Truck,824,9219.87
TR40418,SHIP40418,Truck,218,1979.81
TR40419,SHIP40419,Air,4428,150568.85
TR40420,SHIP40420,Ship,4772,22766.77
TR40421,SHIP40421,Truck,679,6213.13
TR40422,SHIP40422,Truck,615,7706.04
TR40423,SHIP40423,Ship,6500,18326.97
TR40424,SHIP40424,Air,2996,68957.46
TR40425,SHIP40425,Ship,2018,7168.56
TR40426,SHIP40426,Air,4723,159530.97
TR40427,SHIP40427,Rail,2393,13981.57
TR40428,SHIP40428,Rail,1049,5260.66
TR40429,SHIP40429,Ship,1117,5153.86
TR40430,SHIP40430,Truck,533,5233.56
TR40431,SHIP40431,Rail,376,1592.89
TR40432,SHIP40432,Ship,3817,12827.25
TR40433,SHIP40433,Truck,339,4038.2
TR40434,SHIP40434,Truck,594,7688.76
TR40435,SHIP40435,Truck,455,4153.87
TR40436,SHIP40436,Rail,949,6515.54
TR40437,SHIP40437,Truck,1134,11305.52
TR40438,SHIP40438,Air,3366,96134.6
TR40439,SHIP40439,Ship,4284,16835.37
TR40440,SHIP40440,Truck,1101,13537.69
TR40441,SHIP40441,Air,1306,35983.75
TR40442,SHIP40442,Truck,1084,12010.67
TR40443,SHIP40443,Truck,469,4312.07
TR40444,SHIP40444,Truck,933,11312.6
TR40445,SHIP40445,Rail,1512,7956.49
TR40446,SHIP40446,Rail,1887,9433.67
TR40447,SHIP40447,Truck,305,3608.62
TR40448,SHIP40448,Ship,1659,6307.86
TR40449,SHIP40449,Truck,768,8963.44
TR40450,SHIP40450,Truck,1039,12586.68
TR40451,SHIP40451,Rail,2476,13494.05
TR40452,SHIP40452,Air,3648,122615.64
TR40453,SHIP40453,Rail,1693,7881.37
TR40454,SHIP40454,Ship,3531,16091.23
TR40455,SHIP40455,Rail,2181,10504.74
TR40456,SHIP40456,Truck,433,5202.9
TR40457,SHIP40457,Rail,1752,11832.92
TR40458,SHIP40458,Ship,4743,14036.96
TR40459,SHIP40459,Air,2900,68025.03
TR40460,SHIP40460,Air,2887,76739.28
TR40461,SHIP40461,Rail,2239,12340.59
TR40462,SHIP40462,Truck,466,5289.16
TR40463,SHIP40463,Rail,636,3869.29
TR40464,SHIP40464,Rail,556,3597.01
TR40465,SHIP40465,Truck,695,6888.38
TR40466,SHIP40466,Truck,94,931.67
TR40467,SHIP40467,Truck,150,1507.22
TR40468,SHIP40468,Truck,496,5311.49
TR40469,SHIP40469,Rail,2362,14102.39
TR40470,SHIP40470,Rail,2336,10247.8
TR40471,SHIP40471,Air,1242,32510.28
TR40472,SHIP40472,Truck,770,9091.41
TR40473,SHIP40473,Truck,98,977.92
TR40474,SHIP40474,Truck,424,3956.91
TR40475,SHIP40475,Truck,1197,11992.9
TR40476,SHIP40476,Truck,571,6264.96
TR40477,SHIP40477,Air,1985,45723.29
TR40478,SHIP40478,Truck,620,7063.96
TR40479,SHIP40479,Ship,4956,21029.5
TR40480,SHIP40480,Rail,849,5805.51
TR40481,SHIP40481,Air,1260,30788.19
TR40482,SHIP40482,Truck,691,7395.04
TR40483,SHIP40483,Rail,588,2921.84
TR40484,SHIP40484,Truck,119,1444.4
TR40485,SHIP40485,Ship,5237,23564.98
TR40486,SHIP40486,Truck,1135,13890.39
TR40487,SHIP40487,Rail,2373,15864.3
TR40488,SHIP40488,Air,924,28328.78
TR40489,SHIP40489,Truck,814,8528.33
TR40490,SHIP40490,Air,4998,110654.32
TR40491,SHIP40491,Truck,734,9139.08
TR40492,SHIP40492,Truck,1045,11851.03
TR40493,SHIP40493,Ship,1418,5546.53
TR40494,SHIP40494,Truck,836,7577.51
TR40495,SHIP40495,Truck,1009,11139.69
TR40496,SHIP40496,Truck,106,963.2
TR40497,SHIP40497,Rail,2060,11640.66
TR40498,SHIP40498,Truck,1033,10286.76
TR40499,SHIP40499,Ship,2133,9342.7
TR40500,SHIP40500,Air,2692,92015.86
TR40501,SHIP40501,Truck,1127,12390.13
TR40502,SHIP40502,Ship,4610,21791.24
TR40503,SHIP40503,Rail,618,3327.01
TR40504,SHIP40504,Truck,1006,11070.81
TR40505,SHIP40505,Rail,520,3218.74
TR40506,SHIP40506,Rail,2044,11602.06
TR40507,SHIP40507,Truck,733,8382.04
TR40508,SHIP40508,Truck,748,8775.32
TR40509,SHIP40509,Truck,997,10764.09
TR40510,SHIP40510,Truck,1182,13745.51
TR40511,SHIP40511,Truck,1048,13153.24
TR40512,SHIP40512,Air,3525,94074.71
TR40513,SHIP40513,Rail,1347,6839.96
TR40514,SHIP40514,Air,3440,111346.13
TR40515,SHIP40515,Truck,242,3028.9
TR40516,SHIP40516,Rail,1704,9191.72
TR40517,SHIP40517,Rail,1900,12514.96
TR40518,SHIP40518,Rail,1896,8479.32
TR40519,SHIP40519,Ship,3772,18770.3
TR40520,SHIP40520,Ship,4871,22217.43
TR40521,SHIP40521,Air,1974,55270.72
TR40522,SHIP40522,Truck,97,948.64
TR40523,SHIP40523,Air,2517,73461.35
TR40524,SHIP40524,Truck,184,2092.0
TR40525,SHIP40525,Truck,556,5057.32
TR40526,SHIP40526,Truck,1107,10428.57
TR40527,SHIP40527,Rail,2233,9749.57
TR40528,SHIP40528,Truck,681,8645.38
TR40529,SHIP40529,Truck,1192,13492.9
TR40530,SHIP40530,Rail,1261,5964.38
TR40531,SHIP40531,Truck,483,5680.59
TR40532,SHIP40532,Air,1515,52240.76
TR40533,SHIP40533,Air,3915,135828.19
TR40534,SHIP40534,Truck,359,4325.59
TR40535,SHIP40535,Truck,85,932.16
TR40536,SHIP40536,Ship,2883,8824.06
TR40537,SHIP40537,Rail,1150,6768.99
TR40538,SHIP40538,Air,2643,58630.78
TR40539,SHIP40539,Truck,429,4886.29
TR40540,SHIP40540,Truck,706,7037.72
TR40541,SHIP40541,Air,3360,79886.95
TR40542,SHIP40542,Rail,1240,5165.11
TR40543,SHIP40543,Truck,619,6358.79
TR40544,SHIP40544,Rail,739,4641.19
TR40545,SHIP40545,Ship,5222,15365.88
TR40546,SHIP40546,Ship,6485,18243.96
TR40547,SHIP40547,Truck,841,9100.69
TR40548,SHIP40548,Truck,725,8737.07
TR40549,SHIP40549,Truck,308,3644.79
TR40550,SHIP40550,Ship,3434,9745.27
TR40551,SHIP40551,Ship,5742,28294.49
TR40552,SHIP40552,Truck,1114,10722.05
TR40553,SHIP40553,Truck,277,2597.89
TR40554,SHIP40554,Air,4416,119870.37
TR40555,SHIP40555,Air,1606,49805.99
TR40556,SHIP40556,Rail,945,4811.38
TR40557,SHIP40557,Ship,5506,18233.31
TR40558,SHIP40558,Truck,670,6914.34
TR40559,SHIP40559,Rail,352,1585.08
TR40560,SHIP40560,Truck,52,586.93
TR40561,SHIP40561,Truck,604,7364.81
TR40562,SHIP40562,Ship,1212,4598.34
TR40563,SHIP40563,Air,2547,68942.88
TR40564,SHIP40564,Air,4790,134849.88
TR40565,SHIP40565,Air,2261,50866.64
TR40566,SHIP40566,Truck,546,6540.89
TR40567,SHIP40567,Truck,421,4795.7
TR40568,SHIP40568,Truck,826,8640.87
TR40569,SHIP40569,Rail,371,2540.19
TR40570,SHIP40570,Truck,982,8975.07
TR40571,SHIP40571,Ship,6997,21387.18
TR40572,SHIP40572,Rail,534,2824.01
TR40573,SHIP40573,Air,3549,108349.65
TR40574,SHIP40574,Truck,548,6014.05
TR40575,SHIP40575,Rail,1565,7229.73
TR40576,SHIP40576,Truck,848,8723.77
TR40577,SHIP40577,Truck,169,2187.13
TR40578,SHIP40578,Truck,1139,14001.9
TR40579,SHIP40579,Rail,2480,15228.42
TR40580,SHIP40580,Ship,1977,9497.48
TR40581,SHIP40581,Truck,649,7285.7
TR40582,SHIP40582,Truck,578,6404.87
TR40583,SHIP40583,Truck,1024,9761.61
TR40584,SHIP40584,Ship,1608,3623.0
TR40585,SHIP40585,Air,4752,127865.31
TR40586,SHIP40586,Rail,2418,15894.14
TR40587,SHIP40587,Truck,546,5804.55
TR40588,SHIP40588,Air,4133,102672.02
TR40589,SHIP40589,Truck,386,3996.84
TR40590,SHIP40590,Truck,1097,11185.14
TR40591,SHIP40591,Truck,1116,11828.54
TR40592,SHIP40592,Air,4560,131233.52
TR40593,SHIP40593,Truck,741,9426.42
TR40594,SHIP40594,Truck,917,11202.23
TR40595,SHIP40595,Air,1874,46586.84
TR40596,SHIP40596,Ship,2604,5574.35
TR40597,SHIP40597,Ship,2682,12925.4
TR40598,SHIP40598,Truck,771,9814.63
TR40599,SHIP40599,Truck,331,4276.57
TR40600,SHIP40600,Rail,1530,7290.42
TR40601,SHIP40601,Air,884,23258.14
TR40602,SHIP40602,Ship,3751,17838.75
TR40603,SHIP40603,Truck,627,6815.16
TR40604,SHIP40604,Rail,1415,8804.39
TR40605,SHIP40605,Rail,2362,13934.09
TR40606,SHIP40606,Truck,1056,10667.47
TR40607,SHIP40607,Air,1406,40722.66
TR40608,SHIP40608,Rail,609,2904.4
TR40609,SHIP40609,Truck,143,1725.84
TR40610,SHIP40610,Rail,696,3910.49
TR40611,SHIP40611,Air,1951,48020.12
TR40612,SHIP40612,Truck,296,3575.6
TR40613,SHIP40613,Rail,1943,11415.77
TR40614,SHIP40614,Ship,2024,8952.26
TR40615,SHIP40615,Rail,2266,9871.61
TR40616,SHIP40616,Truck,977,11616.98
TR40617,SHIP40617,Truck,556,6289.89
TR40618,SHIP40618,Truck,814,8480.27
TR40619,SHIP40619,Ship,5015,20286.29
TR40620,SHIP40620,Air,2683,89251.1
TR40621,SHIP40621,Rail,1068,6172.33
TR40622,SHIP40622,Air,1813,43309.9
TR40623,SHIP40623,Rail,837,3885.81
TR40624,SHIP40624,Truck,171,1962.35
TR40625,SHIP40625,Truck,867,10659.1
TR40626,SHIP40626,Air,4823,149101.82
TR40627,SHIP40627,Ship,1563,7038.6
TR40628,SHIP40628,Ship,5434,23598.96
TR40629,SHIP40629,Rail,2276,13121.47
TR40630,SHIP40630,Air,2070,65417.11
TR40631,SHIP40631,Ship,3668,8408.82
TR40632,SHIP40632,Air,2365,73455.25
TR40633,SHIP40633,Rail,906,3813.63
TR40634,SHIP40634,Truck,559,6746.82
TR40635,SHIP40635,Air,4087,122649.82
TR40636,SHIP40636,Ship,1612,5879.2
TR40637,SHIP40637,Ship,6207,25503.95
TR40638,SHIP40638,Rail,697,3117.57
TR40639,SHIP40639,Truck,1053,12848.21
TR40640,SHIP40640,Rail,609,2965.4
TR40641,SHIP40641,Truck,575,5681.31
TR40642,SHIP40642,Ship,6199,14307.91
TR40643,SHIP40643,Rail,2182,12609.93
TR40644,SHIP40644,Rail,2023,12735.66
TR40645,SHIP40645,Truck,101,1260.21
TR40646,SHIP40646,Air,1003,27758.9
TR40647,SHIP40647,Truck,76,770.91
TR40648,SHIP40648,Truck,632,7300.91
TR40649,SHIP40649,Truck,753,6788.47
TR40650,SHIP40650,Truck,1042,10749.32
TR40651,SHIP40651,Air,1171,36023.32
TR40652,SHIP40652,Air,3842,92193.51
TR40653,SHIP40653,Air,1095,33437.62
TR40654,SHIP40654,Truck,810,10493.35
TR40655,SHIP40655,Truck,422,3896.65
TR40656,SHIP40656,Truck,614,5664.5
TR40657,SHIP40657,Air,4227,117462.67
TR40658,SHIP40658,Truck,1013,11029.32
TR40659,SHIP40659,Truck,867,8532.39
TR40660,SHIP40660,Rail,2214,12151.88
TR40661,SHIP40661,Truck,284,2739.63
TR40662,SHIP40662,Air,3770,102769.56
TR40663,SHIP40663,Truck,697,8416.58
TR40664,SHIP40664,Truck,769,8018.18
TR40665,SHIP40665,Truck,390,4119.62
TR40666,SHIP40666,Ship,6768,19351.57
TR40667,SHIP40667,Rail,312,1602.05
TR40668,SHIP40668,Truck,300,3233.83
TR40669,SHIP40669,Truck,451,4351.45
TR40670,SHIP40670,Truck,189,1755.68
TR40671,SHIP40671,Truck,834,7958.97
TR40672,SHIP40672,Truck,802,7554.02
TR40673,SHIP40673,Truck,73,786.06
TR40674,SHIP40674,Truck,1146,12195.39
TR40675,SHIP40675,Truck,458,5621.34
TR40676,SHIP40676,Ship,4953,12921.06
TR40677,SHIP40677,Truck,254,2961.55
TR40678,SHIP40678,Rail,1652,7756.69
TR40679,SHIP40679,Truck,256,2597.93
TR40680,SHIP40680,Rail,523,2613.12
TR40681,SHIP40681,Air,3333,107619.79
TR40682,SHIP40682,Truck,108,1321.8
TR40683,SHIP40683,Air,1640,51144.52
TR40684,SHIP40684,Truck,595,6151.06
TR40685,SHIP40685,Truck,903,8320.31
TR40686,SHIP40686,Truck,142,1550.02
TR40687,SHIP40687,Ship,6254,18760.89
TR40688,SHIP40688,Rail,2489,14651.54
TR40689,SHIP40689,Rail,1053,5285.0
TR40690,SHIP40690,Truck,515,6030.49
TR40691,SHIP40691,Truck,916,8488.55
TR40692,SHIP40692,Air,4942,109404.58
TR40693,SHIP40693,Truck,813,8236.81
TR40694,SHIP40694,Ship,6052,12367.27
TR40695,SHIP40695,Air,1570,50456.46
TR40696,SHIP40696,Truck,814,10020.38
TR40697,SHIP40697,Rail,2045,10634.47
TR40698,SHIP40698,Rail,2287,10034.22
TR40699,SHIP40699,Truck,1037,11784.26
TR40700,SHIP40700,Truck,1019,12974.61
TR40701,SHIP40701,Truck,657,7735.47
TR40702,SHIP40702,Truck,130,1423.25
TR40703,SHIP40703,Truck,88,955.1
TR40704,SHIP40704,Air,3293,74759.78
TR40705,SHIP40705,Air,1160,29985.33
TR40706,SHIP40706,Ship,3000,10726.43
TR40707,SHIP40707,Rail,945,6315.0
TR40708,SHIP40708,Truck,778,7352.28
TR40709,SHIP40709,Truck,639,6889.52
TR40710,SHIP40710,Truck,780,8592.16
TR40711,SHIP40711,Truck,831,9871.11
TR40712,SHIP40712,Truck,132,1220.59
TR40713,SHIP40713,Truck,822,8518.8
TR40714,SHIP40714,Rail,1245,5335.96
TR40715,SHIP40715,Truck,493,6093.3
TR40716,SHIP40716,Rail,2430,14646.51
TR40717,SHIP40717,Truck,374,4177.35
TR40718,SHIP40718,Truck,472,5100.06
TR40719,SHIP40719,Rail,429,2834.8
