Metric_ID,Shipment_ID,Delivery_Cost,Delay_Hours,Customer_Priority
MET41755,SHIP41755,21741.69,15,High
MET41756,SHIP41756,22424.98,12,Low
MET41757,SHIP41757,17885.55,1,Medium
MET41758,SHIP41758,14558.53,35,High
MET41759,SHIP41759,17760.22,21,High
MET41760,SHIP41760,21973.97,30,Medium
MET41761,SHIP41761,26823.16,7,Medium
MET41762,SHIP41762,27260.6,2,Medium
MET41763,SHIP41763,112852.91,17,High
MET41764,SHIP41764,6911.29,24,Medium
MET41765,SHIP41765,59739.8,28,Medium
MET41766,SHIP41766,16340.45,12,Low
MET41767,SHIP41767,18678.8,25,High
MET41768,SHIP41768,15041.87,19,Medium
MET41769,SHIP41769,9204.1,17,High
MET41770,SHIP41770,257494.35,12,Medium
MET41771,SHIP41771,12503.84,6,Low
MET41772,SHIP41772,22334.79,46,Low
MET41773,SHIP41773,38710.58,25,High
MET41774,SHIP41774,308845.03,7,Low
MET41775,SHIP41775,25159.45,13,Low
MET41776,SHIP41776,12631.55,15,Low
MET41777,SHIP41777,16480.56,1,High
MET41778,SHIP41778,10793.21,14,Low
MET41779,SHIP41779,24139.48,4,Medium
MET41780,SHIP41780,44500.06,19,Low
MET41781,SHIP41781,34731.5,16,High
MET41782,SHIP41782,29236.02,15,Medium
MET41783,SHIP41783,256806.04,2,Low
MET41784,SHIP41784,17281.05,3,High
MET41785,SHIP41785,23303.29,25,High
MET41786,SHIP41786,19678.83,22,Medium
MET41787,SHIP41787,31963.35,26,Medium
MET41788,SHIP41788,62993.01,26,High
MET41789,SHIP41789,40401.17,16,Medium
MET41790,SHIP41790,14098.07,11,Medium
MET41791,SHIP41791,26136.06,22,Medium
MET41792,SHIP41792,36728.07,25,High
MET41793,SHIP41793,11455.47,16,High
MET41794,SHIP41794,31732.34,5,High
MET41795,SHIP41795,5381.77,3,Low
MET41796,SHIP41796,22201.88,2,High
MET41797,SHIP41797,10596.14,3,Low
MET41798,SHIP41798,29145.89,40,Medium
MET41799,SHIP41799,25034.52,30,Medium
MET41800,SHIP41800,16450.53,2,High
MET41801,SHIP41801,21028.79,14,Medium
MET41802,SHIP41802,8366.91,5,Medium
MET41803,SHIP41803,7195.27,1,Low
MET41804,SHIP41804,14128.06,43,Low
MET41805,SHIP41805,32240.6,32,High
MET41806,SHIP41806,17918.71,4,High
MET41807,SHIP41807,237297.46,2,Low
MET41808,SHIP41808,15326.99,0,Low
MET41809,SHIP41809,26741.88,16,Medium
MET41810,SHIP41810,15298.32,11,High
MET41811,SHIP41811,9708.03,14,Medium
MET41812,SHIP41812,6256.07,13,High
MET41813,SHIP41813,14248.82,3,High
MET41814,SHIP41814,42824.07,35,Medium
MET41815,SHIP41815,234299.97,14,Low
MET41816,SHIP41816,13939.98,8,High
MET41817,SHIP41817,25424.14,49,High
MET41818,SHIP41818,275562.82,13,Medium
MET41819,SHIP41819,16649.17,12,High
MET41820,SHIP41820,23075.39,19,Low
MET41821,SHIP41821,5539.08,32,Medium
MET41822,SHIP41822,12277.1,48,Medium
MET41823,SHIP41823,295048.93,0,High
MET41824,SHIP41824,17146.61,13,High
MET41825,SHIP41825,25584.35,9,Medium
MET41826,SHIP41826,25734.64,16,Low
MET41827,SHIP41827,51744.53,9,High
MET41828,SHIP41828,28982.07,11,Medium
MET41829,SHIP41829,309740.62,9,Low
MET41830,SHIP41830,178668.65,2,Medium
MET41831,SHIP41831,6503.83,12,High
MET41832,SHIP41832,30801.34,20,Low
MET41833,SHIP41833,250035.23,10,Medium
MET41834,SHIP41834,11486.36,9,High
MET41835,SHIP41835,17519.3,5,High
MET41836,SHIP41836,16974.42,46,Low
MET41837,SHIP41837,29056.27,13,Low
MET41838,SHIP41838,215043.66,15,Low
MET41839,SHIP41839,13622.83,24,Medium
MET41840,SHIP41840,16951.39,14,Medium
MET41841,SHIP41841,19420.16,2,High
MET41842,SHIP41842,37196.43,20,Medium
MET41843,SHIP41843,28247.67,2,Low
MET41844,SHIP41844,106365.68,6,High
MET41845,SHIP41845,18115.76,6,Low
MET41846,SHIP41846,185324.17,1,High
MET41847,SHIP41847,8844.88,5,Low
MET41848,SHIP41848,170568.75,22,High
MET41849,SHIP41849,15855.53,26,Medium
MET41850,SHIP41850,6995.95,9,High
MET41851,SHIP41851,15696.95,25,Low
MET41852,SHIP41852,4423.75,9,High
MET41853,SHIP41853,22144.0,29,Low
MET41854,SHIP41854,174099.11,8,Medium
MET41855,SHIP41855,19502.47,15,Medium
MET41856,SHIP41856,28318.74,1,Medium
MET41857,SHIP41857,38251.53,5,Medium
MET41858,SHIP41858,26456.55,6,High
MET41859,SHIP41859,21575.96,16,Medium
MET41860,SHIP41860,11321.37,17,Medium
MET41861,SHIP41861,16802.36,10,Low
MET41862,SHIP41862,7332.49,22,Medium
MET41863,SHIP41863,10364.48,6,Low
MET41864,SHIP41864,25539.84,13,High
MET41865,SHIP41865,5532.7,5,High
MET41866,SHIP41866,14098.05,1,Medium
MET41867,SHIP41867,32592.59,42,Medium
MET41868,SHIP41868,33260.71,8,Medium
MET41869,SHIP41869,30036.17,0,Medium
MET41870,SHIP41870,22637.84,21,Medium
MET41871,SHIP41871,9146.77,19,Low
MET41872,SHIP41872,20452.62,29,Medium
MET41873,SHIP41873,10754.24,26,Low
MET41874,SHIP41874,9338.78,27,High
MET41875,SHIP41875,61289.66,22,Medium
MET41876,SHIP41876,20480.65,2,Medium
MET41877,SHIP41877,20677.17,9,Low
MET41878,SHIP41878,28740.45,16,High
MET41879,SHIP41879,24643.21,29,Low
MET41880,SHIP41880,296018.41,10,Low
MET41881,SHIP41881,18658.11,47,Low
MET41882,SHIP41882,18188.52,13,High
MET41883,SHIP41883,44085.31,32,High
MET41884,SHIP41884,15054.93,33,High
MET41885,SHIP41885,225803.7,1,Medium
MET41886,SHIP41886,29662.71,21,Medium
MET41887,SHIP41887,26451.22,17,Low
MET41888,SHIP41888,11803.16,6,Low
MET41889,SHIP41889,5552.68,4,Low
MET41890,SHIP41890,15633.02,8,Low
MET41891,SHIP41891,35609.99,15,Low
MET41892,SHIP41892,33689.89,15,High
MET41893,SHIP41893,23100.27,13,High
MET41894,SHIP41894,27124.55,5,High
MET41895,SHIP41895,132025.01,5,High
MET41896,SHIP41896,193655.56,12,High
MET41897,SHIP41897,14675.35,57,Medium
MET41898,SHIP41898,19232.85,22,Low
MET41899,SHIP41899,22353.04,16,Low
MET41900,SHIP41900,22416.29,36,Low
MET41901,SHIP41901,56825.77,9,Low
MET41902,SHIP41902,51443.24,56,High
MET41903,SHIP41903,71356.02,12,Medium
MET41904,SHIP41904,15652.48,22,High
MET41905,SHIP41905,21309.59,35,Medium
MET41906,SHIP41906,20047.94,11,High
MET41907,SHIP41907,21465.79,5,Low
MET41908,SHIP41908,18327.85,8,High
MET41909,SHIP41909,9569.07,26,Low
MET41910,SHIP41910,13626.87,27,Low
MET41911,SHIP41911,66728.16,17,Low
MET41912,SHIP41912,25890.23,7,High
MET41913,SHIP41913,15243.01,10,Medium
MET41914,SHIP41914,7195.82,5,Low
MET41915,SHIP41915,9085.7,12,Medium
MET41916,SHIP41916,21819.7,18,Medium
MET41917,SHIP41917,33513.21,17,Low
MET41918,SHIP41918,11962.74,26,Medium
MET41919,SHIP41919,36277.84,52,Medium
MET41920,SHIP41920,5884.69,22,Medium
MET41921,SHIP41921,288353.27,13,High
MET41922,SHIP41922,23085.0,7,Low
MET41923,SHIP41923,267443.04,26,Medium
MET41924,SHIP41924,29197.73,15,Low
MET41925,SHIP41925,140738.35,1,Medium
MET41926,SHIP41926,9504.32,22,Medium
MET41927,SHIP41927,323010.69,22,High
MET41928,SHIP41928,20317.03,16,Medium
MET41929,SHIP41929,15020.93,21,High
MET41930,SHIP41930,7190.07,4,Low
MET41931,SHIP41931,4035.47,3,High
MET41932,SHIP41932,36468.24,6,Medium
MET41933,SHIP41933,36760.37,35,Low
MET41934,SHIP41934,10096.36,1,High
MET41935,SHIP41935,48841.06,5,High
MET41936,SHIP41936,15131.16,14,Medium
MET41937,SHIP41937,33793.09,5,Medium
MET41938,SHIP41938,23531.25,37,Low
MET41939,SHIP41939,11379.59,10,Low
MET41940,SHIP41940,23951.12,5,Low
MET41941,SHIP41941,22162.38,41,High
MET41942,SHIP41942,12119.26,18,Medium
MET41943,SHIP41943,62198.13,36,Medium
MET41944,SHIP41944,17930.23,1,Medium
MET41945,SHIP41945,7426.72,7,Low
MET41946,SHIP41946,7507.3,11,Low
MET41947,SHIP41947,264629.41,15,Low
MET41948,SHIP41948,9222.01,18,High
MET41949,SHIP41949,5070.37,30,High
MET41950,SHIP41950,54844.67,54,Low
MET41951,SHIP41951,30099.36,23,Medium
MET41952,SHIP41952,47520.07,28,High
MET41953,SHIP41953,63099.86,47,High
MET41954,SHIP41954,18389.66,29,Medium
MET41955,SHIP41955,7613.19,15,Low
MET41956,SHIP41956,5314.59,26,Medium
MET41957,SHIP41957,12945.6,4,High
MET41958,SHIP41958,96751.78,13,Medium
MET41959,SHIP41959,5094.49,6,High
MET41960,SHIP41960,15933.01,1,Medium
MET41961,SHIP41961,26822.5,6,High
MET41962,SHIP41962,26087.66,26,Low
MET41963,SHIP41963,58733.04,43,Medium
MET41964,SHIP41964,185190.74,5,Low
MET41965,SHIP41965,167560.54,1,Low
MET41966,SHIP41966,23129.17,42,Medium
MET41967,SHIP41967,25265.85,19,Medium
MET41968,SHIP41968,313598.69,13,Medium
MET41969,SHIP41969,211920.27,25,Low
MET41970,SHIP41970,8006.86,5,Low
MET41971,SHIP41971,166347.36,11,Low
MET41972,SHIP41972,7323.51,13,High
MET41973,SHIP41973,4593.69,23,Low
MET41974,SHIP41974,7598.17,6,Medium
MET41975,SHIP41975,24480.09,22,Medium
MET41976,SHIP41976,323594.97,0,Medium
MET41977,SHIP41977,22003.14,15,Medium
MET41978,SHIP41978,23016.71,13,Low
MET41979,SHIP41979,46355.28,16,High
MET41980,SHIP41980,7970.93,7,Low
MET41981,SHIP41981,17495.48,13,Medium
MET41982,SHIP41982,15766.44,34,Medium
MET41983,SHIP41983,15429.66,13,Medium
MET41984,SHIP41984,51930.46,14,High
MET41985,SHIP41985,126724.84,16,Medium
MET41986,SHIP41986,25170.72,20,High
MET41987,SHIP41987,19481.45,8,High
MET41988,SHIP41988,22904.52,31,High
MET41989,SHIP41989,29502.85,10,Low
MET41990,SHIP41990,11211.93,21,High
MET41991,SHIP41991,28955.11,18,High
MET41992,SHIP41992,27284.08,2,Medium
MET41993,SHIP41993,95846.37,13,Medium
MET41994,SHIP41994,28711.07,11,Medium
MET41995,SHIP41995,11702.18,2,Medium
MET41996,SHIP41996,30892.55,14,High
MET41997,SHIP41997,26872.62,21,High
MET41998,SHIP41998,18474.85,32,High
MET41999,SHIP41999,28944.45,18,Low
MET42000,SHIP42000,5745.46,14,High
MET42001,SHIP42001,69749.35,15,Low
MET42002,SHIP42002,79619.39,16,High
MET42003,SHIP42003,10648.91,20,Low
MET42004,SHIP42004,30764.76,44,Low
MET42005,SHIP42005,23804.87,12,Low
MET42006,SHIP42006,12153.31,23,Low
MET42007,SHIP42007,195540.64,5,Low
MET42008,SHIP42008,67509.79,44,Medium
MET42009,SHIP42009,26237.16,19,Medium
MET42010,SHIP42010,62507.62,30,Medium
MET42011,SHIP42011,2333.11,13,High
MET42012,SHIP42012,27478.44,28,Medium
MET42013,SHIP42013,12713.67,1,Medium
MET42014,SHIP42014,10150.54,10,High
MET42015,SHIP42015,12956.26,8,Medium
MET42016,SHIP42016,4894.82,0,Low
MET42017,SHIP42017,21648.13,2,Low
MET42018,SHIP42018,26143.54,18,Low
MET42019,SHIP42019,11247.54,8,Medium
MET42020,SHIP42020,65833.26,25,Low
MET42021,SHIP42021,3319.65,7,High
MET42022,SHIP42022,20754.37,7,Low
MET42023,SHIP42023,23355.23,6,Low
MET42024,SHIP42024,11730.78,9,High
MET42025,SHIP42025,11368.42,9,High
MET42026,SHIP42026,62547.4,9,Medium
MET42027,SHIP42027,24929.82,0,Medium
MET42028,SHIP42028,4866.43,5,Medium
MET42029,SHIP42029,19041.01,10,Low
MET42030,SHIP42030,169795.27,2,Low
MET42031,SHIP42031,14539.99,22,Medium
MET42032,SHIP42032,254018.78,23,High
MET42033,SHIP42033,12569.12,8,Medium
MET42034,SHIP42034,40516.43,36,Medium
MET42035,SHIP42035,12525.27,14,Low
MET42036,SHIP42036,21847.97,0,Low
MET42037,SHIP42037,23946.56,18,High
MET42038,SHIP42038,19313.25,16,High
MET42039,SHIP42039,24773.06,17,Medium
MET42040,SHIP42040,34039.38,7,Medium
MET42041,SHIP42041,26258.2,37,Medium
MET42042,SHIP42042,71715.51,12,Medium
MET42043,SHIP42043,12852.42,5,Medium
MET42044,SHIP42044,16738.01,8,Low
MET42045,SHIP42045,10782.75,13,Low
MET42046,SHIP42046,14341.7,3,High
MET42047,SHIP42047,11724.57,4,Low
MET42048,SHIP42048,63438.63,2,High
MET42049,SHIP42049,30626.8,25,Low
MET42050,SHIP42050,76076.79,18,High
MET42051,SHIP42051,19178.5,7,Medium
MET42052,SHIP42052,22053.26,14,Medium
MET42053,SHIP42053,29383.54,5,Medium
MET42054,SHIP42054,8414.62,48,High
MET42055,SHIP42055,16685.63,3,Medium
MET42056,SHIP42056,231696.45,14,High
MET42057,SHIP42057,33177.31,25,Low
MET42058,SHIP42058,13718.81,3,Medium
MET42059,SHIP42059,93755.59,0,Medium
MET42060,SHIP42060,5664.61,21,Medium
MET42061,SHIP42061,31964.48,7,High
MET42062,SHIP42062,109762.37,1,Low
MET42063,SHIP42063,14812.86,17,Medium
MET42064,SHIP42064,2439.69,14,Medium
MET42065,SHIP42065,12453.26,4,Low
MET42066,SHIP42066,24891.54,38,High
MET42067,SHIP42067,6592.25,0,Medium
MET42068,SHIP42068,11952.0,4,High
MET42069,SHIP42069,27271.28,7,Low
MET42070,SHIP42070,15346.57,25,High
MET42071,SHIP42071,196789.89,12,Low
MET42072,SHIP42072,245092.81,22,Medium
MET42073,SHIP42073,55884.81,32,Medium
MET42074,SHIP42074,11642.88,23,Low
MET42075,SHIP42075,101943.97,17,High
MET42076,SHIP42076,20348.6,31,Medium
MET42077,SHIP42077,16872.94,28,Medium
MET42078,SHIP42078,6906.86,11,High
MET42079,SHIP42079,22358.69,11,Low
MET42080,SHIP42080,44725.99,16,Medium
MET42081,SHIP42081,28273.95,26,Medium
MET42082,SHIP42082,29735.12,6,High
MET42083,SHIP42083,25075.17,19,Low
MET42084,SHIP42084,16808.93,1,Low
MET42085,SHIP42085,13990.3,16,Low
MET42086,SHIP42086,21032.59,10,High
MET42087,SHIP42087,22639.51,7,High
MET42088,SHIP42088,18210.31,11,Medium
MET42089,SHIP42089,8860.18,6,High
MET42090,SHIP42090,52325.0,14,High
MET42091,SHIP42091,13474.99,25,Low
MET42092,SHIP42092,41721.66,9,Medium
MET42093,SHIP42093,24467.67,17,Medium
MET42094,SHIP42094,8202.75,15,Low
MET42095,SHIP42095,14182.13,22,Low
MET42096,SHIP42096,11435.43,3,Low
MET42097,SHIP42097,158443.04,7,Medium
MET42098,SHIP42098,9192.54,8,Medium
MET42099,SHIP42099,19516.8,31,High
MET42100,SHIP42100,30890.62,26,Low
MET42101,SHIP42101,59031.89,18,Medium
MET42102,SHIP42102,8509.36,21,High
MET42103,SHIP42103,251614.16,8,High
MET42104,SHIP42104,314976.29,7,Low
MET42105,SHIP42105,9063.04,23,High
MET42106,SHIP42106,16391.94,8,Medium
MET42107,SHIP42107,13379.72,6,Medium
MET42108,SHIP42108,24755.89,6,Medium
MET42109,SHIP42109,10587.46,0,Low
MET42110,SHIP42110,77896.31,8,Medium
MET42111,SHIP42111,15149.84,14,Low
MET42112,SHIP42112,24054.67,16,High
MET42113,SHIP42113,3219.09,14,Low
MET42114,SHIP42114,12821.92,28,Low
MET42115,SHIP42115,30180.87,16,High
MET42116,SHIP42116,33399.53,8,High
MET42117,SHIP42117,24749.58,14,Medium
MET42118,SHIP42118,17295.83,17,High
MET42119,SHIP42119,11749.34,5,Medium
MET42120,SHIP42120,39189.98,2,Medium
MET42121,SHIP42121,20776.93,9,High
MET42122,SHIP42122,217495.25,5,Medium
MET42123,SHIP42123,34839.69,7,Low
MET42124,SHIP42124,191382.4,1,Medium
MET42125,SHIP42125,5822.0,6,Low
MET42126,SHIP42126,12579.82,7,Medium
MET42127,SHIP42127,83021.77,26,High
MET42128,SHIP42128,46452.26,33,Medium
MET42129,SHIP42129,35453.1,32,Low
MET42130,SHIP42130,20611.84,13,Low
MET42131,SHIP42131,5562.35,0,High
MET42132,SHIP42132,13172.34,4,Low
MET42133,SHIP42133,4645.85,12,High
MET42134,SHIP42134,9854.76,5,High
MET42135,SHIP42135,40505.42,31,High
MET42136,SHIP42136,76672.37,22,Medium
MET42137,SHIP42137,14266.54,36,Low
MET42138,SHIP42138,98767.77,2,High
MET42139,SHIP42139,45407.87,26,Medium
MET42140,SHIP42140,12762.1,26,Low
MET42141,SHIP42141,17146.15,15,Medium
MET42142,SHIP42142,91907.11,5,Low
MET42143,SHIP42143,12130.54,32,Medium
MET42144,SHIP42144,10218.08,11,Low
MET42145,SHIP42145,22638.43,24,Medium
MET42146,SHIP42146,18796.63,1,High
MET42147,SHIP42147,62196.28,29,Medium
MET42148,SHIP42148,21995.07,22,High
MET42149,SHIP42149,14803.89,17,Low
MET42150,SHIP42150,5467.32,21,Low
MET42151,SHIP42151,14467.29,22,Medium
MET42152,SHIP42152,16639.53,23,High
MET42153,SHIP42153,79217.51,1,Low
MET42154,SHIP42154,30501.78,5,High
MET42155,SHIP42155,27481.43,5,High
MET42156,SHIP42156,55694.36,12,Medium
MET42157,SHIP42157,21012.33,9,Medium
MET42158,SHIP42158,30117.21,15,High
MET42159,SHIP42159,31933.15,1,High
MET42160,SHIP42160,206715.03,15,Low
MET42161,SHIP42161,7554.23,12,Low
MET42162,SHIP42162,183747.41,8,Medium
MET42163,SHIP42163,38148.04,40,High
MET42164,SHIP42164,19817.38,12,Medium
MET42165,SHIP42165,23302.32,9,Low
MET42166,SHIP42166,30007.72,29,High
MET42167,SHIP42167,19142.89,15,Low
MET42168,SHIP42168,3036.31,26,Low
MET42169,SHIP42169,8363.88,28,High
MET42170,SHIP42170,144968.41,6,Medium
MET42171,SHIP42171,7811.65,13,High
MET42172,SHIP42172,59756.55,3,Medium
MET42173,SHIP42173,296104.57,7,High
MET42174,SHIP42174,21766.49,38,High
MET42175,SHIP42175,201533.23,2,Low
MET42176,SHIP42176,31930.8,29,Low
MET42177,SHIP42177,7186.1,4,Medium
MET42178,SHIP42178,68371.56,7,Medium
MET42179,SHIP42179,69820.48,3,Low
MET42180,SHIP42180,203019.92,6,High
MET42181,SHIP42181,24633.62,25,High
MET42182,SHIP42182,6514.75,12,Low
MET42183,SHIP42183,10562.86,31,Medium
MET42184,SHIP42184,127860.76,30,Low
MET42185,SHIP42185,25411.57,6,High
MET42186,SHIP42186,2500.77,25,Low
MET42187,SHIP42187,25239.31,15,Low
MET42188,SHIP42188,284117.48,22,High
MET42189,SHIP42189,26442.15,8,Medium
MET42190,SHIP42190,118524.28,7,Medium
MET42191,SHIP42191,27843.56,1,High
MET42192,SHIP42192,59563.46,20,Medium
MET42193,SHIP42193,28595.64,18,Medium
MET42194,SHIP42194,257482.97,32,Low
MET42195,SHIP42195,27745.57,9,High
MET42196,SHIP42196,5526.86,12,Low
MET42197,SHIP42197,26802.92,21,Medium
MET42198,SHIP42198,3889.82,10,Medium
MET42199,SHIP42199,11146.38,15,High
MET42200,SHIP42200,7146.15,8,High
MET42201,SHIP42201,29998.26,9,Low
MET42202,SHIP42202,23337.57,30,High
MET42203,SHIP42203,30960.88,10,High
MET42204,SHIP42204,17832.18,24,Medium
MET42205,SHIP42205,11157.77,5,High
MET42206,SHIP42206,4672.48,6,High
MET42207,SHIP42207,27769.92,20,Low
MET42208,SHIP42208,13242.11,6,High
MET42209,SHIP42209,23902.09,14,Low
MET42210,SHIP42210,88263.84,6,Low
MET42211,SHIP42211,14146.86,15,High
MET42212,SHIP42212,25268.66,22,Medium
MET42213,SHIP42213,8646.27,27,Low
MET42214,SHIP42214,8840.95,5,High
MET42215,SHIP42215,29601.1,26,Low
MET42216,SHIP42216,48641.18,28,Medium
MET42217,SHIP42217,28546.43,6,Medium
MET42218,SHIP42218,147385.6,1,Medium
MET42219,SHIP42219,20750.38,5,Low
MET42220,SHIP42220,10871.38,13,Low
MET42221,SHIP42221,18348.03,8,Medium
MET42222,SHIP42222,20005.9,14,High
MET42223,SHIP42223,8597.51,9,High
MET42224,SHIP42224,54366.86,8,Low
MET42225,SHIP42225,275424.23,7,Medium
MET42226,SHIP42226,16408.11,4,High
MET42227,SHIP42227,249022.2,8,Low
MET42228,SHIP42228,21299.29,12,High
MET42229,SHIP42229,24029.47,26,Medium
MET42230,SHIP42230,7866.44,13,Medium
MET42231,SHIP42231,28113.57,25,High
MET42232,SHIP42232,43671.16,18,Low
MET42233,SHIP42233,319284.21,37,Medium
MET42234,SHIP42234,168031.98,7,Low
MET42235,SHIP42235,8916.24,21,Medium
MET42236,SHIP42236,8520.94,22,High
MET42237,SHIP42237,16585.41,37,Medium
MET42238,SHIP42238,26886.87,16,Medium
MET42239,SHIP42239,37404.3,34,Medium
MET42240,SHIP42240,25184.71,12,Low
MET42241,SHIP42241,197405.57,17,Medium
MET42242,SHIP42242,29395.09,19,High
MET42243,SHIP42243,23835.57,12,Low
MET42244,SHIP42244,11204.73,0,Low
MET42245,SHIP42245,7290.35,16,Medium
MET42246,SHIP42246,11731.69,10,High
MET42247,SHIP42247,27281.7,11,Medium
MET42248,SHIP42248,15822.39,11,High
MET42249,SHIP42249,14562.21,15,Low
MET42250,SHIP42250,10988.59,7,High
MET42251,SHIP42251,260083.61,8,Low
MET42252,SHIP42252,14210.82,8,Medium
MET42253,SHIP42253,4224.32,14,Medium
MET42254,SHIP42254,32329.24,13,Medium
MET42255,SHIP42255,14389.23,8,High
MET42256,SHIP42256,28062.26,27,Medium
MET42257,SHIP42257,162380.87,5,High
MET42258,SHIP42258,25401.58,13,High
MET42259,SHIP42259,5704.02,3,Low
MET42260,SHIP42260,16906.53,6,High
MET42261,SHIP42261,12487.79,0,Low
MET42262,SHIP42262,18201.67,23,Medium
MET42263,SHIP42263,3722.16,37,Low
MET42264,SHIP42264,290694.48,24,Medium
MET42265,SHIP42265,24912.74,3,Medium
MET42266,SHIP42266,3050.5,1,Low
MET42267,SHIP42267,7796.16,2,Medium
MET42268,SHIP42268,14512.66,8,Medium
MET42269,SHIP42269,182923.21,5,Low
MET42270,SHIP42270,29142.8,15,Low
MET42271,SHIP42271,29695.87,21,High
MET42272,SHIP42272,295957.67,12,High
MET42273,SHIP42273,49635.96,25,Low
MET42274,SHIP42274,42139.95,28,Medium
MET42275,SHIP42275,17031.67,19,Medium
MET42276,SHIP42276,31846.75,6,High
MET42277,SHIP42277,159823.75,9,Medium
MET42278,SHIP42278,16970.99,11,Low
MET42279,SHIP42279,7848.6,6,Medium
MET42280,SHIP42280,15018.39,10,High
MET42281,SHIP42281,19088.52,15,Medium
MET42282,SHIP42282,12819.75,25,Medium
MET42283,SHIP42283,28254.92,11,High
MET42284,SHIP42284,6001.52,17,Low
MET42285,SHIP42285,12803.72,39,High
MET42286,SHIP42286,7611.12,33,Low
MET42287,SHIP42287,97993.17,25,Low
MET42288,SHIP42288,12352.04,15,Medium
MET42289,SHIP42289,22629.49,5,Medium
MET42290,SHIP42290,15871.9,19,Low
MET42291,SHIP42291,94735.89,2,Medium
MET42292,SHIP42292,14315.94,26,Medium
MET42293,SHIP42293,9904.81,17,High
MET42294,SHIP42294,12429.38,6,Low
MET42295,SHIP42295,35985.28,1,Medium
MET42296,SHIP42296,27859.81,9,Medium
MET42297,SHIP42297,7667.89,25,Low
MET42298,SHIP42298,16655.0,15,Low
MET42299,SHIP42299,10920.49,25,High
MET42300,SHIP42300,26285.17,13,High
MET42301,SHIP42301,52802.58,8,Medium
MET42302,SHIP42302,10542.33,6,Medium
MET42303,SHIP42303,26944.48,14,Low
MET42304,SHIP42304,12506.77,2,Low
MET42305,SHIP42305,11471.28,18,Medium
MET42306,SHIP42306,22037.11,11,High
MET42307,SHIP42307,30147.11,20,Low
MET42308,SHIP42308,21703.25,17,High
MET42309,SHIP42309,15166.32,5,High
MET42310,SHIP42310,24372.41,16,Low
MET42311,SHIP42311,28037.87,0,Medium
MET42312,SHIP42312,56093.19,11,Low
MET42313,SHIP42313,22994.67,5,High
MET42314,SHIP42314,52808.83,37,High
MET42315,SHIP42315,22357.08,23,High
MET42316,SHIP42316,68480.69,24,Low
MET42317,SHIP42317,28835.75,18,High
MET42318,SHIP42318,25623.95,3,Low
MET42319,SHIP42319,8648.52,32,Low
MET42320,SHIP42320,219664.29,1,Medium
MET42321,SHIP42321,13297.42,16,High
MET42322,SHIP42322,66113.2,12,Medium
MET42323,SHIP42323,40136.15,16,Medium
MET42324,SHIP42324,22672.95,34,Medium
MET42325,SHIP42325,26903.47,16,Medium
MET42326,SHIP42326,8654.81,6,High
MET42327,SHIP42327,15788.36,25,High
MET42328,SHIP42328,10789.61,22,High
MET42329,SHIP42329,27772.76,14,Low
MET42330,SHIP42330,15477.45,2,Low
MET42331,SHIP42331,16281.44,14,High
MET42332,SHIP42332,96338.86,1,Medium
MET42333,SHIP42333,26998.03,14,High
MET42334,SHIP42334,23452.42,28,Low
MET42335,SHIP42335,16432.43,7,High
MET42336,SHIP42336,16094.35,15,Low
MET42337,SHIP42337,21016.3,19,High
MET42338,SHIP42338,37260.86,5,Low
MET42339,SHIP42339,5007.41,4,Medium
MET42340,SHIP42340,283182.29,21,Low
MET42341,SHIP42341,13646.21,6,High
MET42342,SHIP42342,29180.84,11,Medium
