External_ID,Shipment_ID,Weather_Condition,Traffic_Level,Port_Congestion,Holiday_Flag
EXT44274,SHIP44274,Rainy,Medium,No,No
EXT44275,SHIP44275,Sunny,High,No,Yes
EXT44276,SHIP44276,Sunny,High,No,No
EXT44277,SHIP44277,Storm,Medium,No,No
EXT44278,SHIP44278,Sunny,Medium,No,No
EXT44279,SHIP44279,Fog,High,No,No
EXT44280,SHIP44280,Sunny,Medium,No,No
EXT44281,SHIP44281,Sunny,Low,No,No
EXT44282,SHIP44282,Cloudy,High,No,Yes
EXT44283,SHIP44283,Rainy,High,No,No
EXT44284,SHIP44284,Sunny,High,No,No
EXT44285,SHIP44285,Fog,High,No,No
EXT44286,SHIP44286,Sunny,High,No,No
EXT44287,SHIP44287,Cloudy,High,Yes,No
EXT44288,SHIP44288,Sunny,Medium,No,No
EXT44289,SHIP44289,Sunny,High,No,No
EXT44290,SHIP44290,Rainy,Medium,No,Yes
EXT44291,SHIP44291,Rainy,Medium,No,No
EXT44292,SHIP44292,Sunny,Medium,No,No
EXT44293,SHIP44293,Storm,Low,No,No
EXT44294,SHIP44294,Rainy,Medium,No,No
EXT44295,SHIP44295,Sunny,Low,No,No
EXT44296,SHIP44296,Storm,High,No,Yes
EXT44297,SHIP44297,Fog,High,No,No
EXT44298,SHIP44298,Cloudy,Low,No,No
EXT44299,SHIP44299,Sunny,Medium,No,No
EXT44300,SHIP44300,Sunny,Medium,No,No
EXT44301,SHIP44301,Rainy,High,No,Yes
EXT44302,SHIP44302,Sunny,High,No,No
EXT44303,SHIP44303,Cloudy,Low,No,No
EXT44304,SHIP44304,Rainy,Medium,No,No
EXT44305,SHIP44305,Sunny,Medium,No,No
EXT44306,SHIP44306,Cloudy,High,No,Yes
EXT44307,SHIP44307,Sunny,Low,No,No
EXT44308,SHIP44308,Fog,Medium,No,No
EXT44309,SHIP44309,Rainy,High,No,No
EXT44310,SHIP44310,Rainy,Low,No,No
EXT44311,SHIP44311,Cloudy,High,No,Yes
EXT44312,SHIP44312,Fog,Medium,No,No
EXT44313,SHIP44313,Fog,High,No,No
EXT44314,SHIP44314,Sunny,Medium,Yes,No
EXT44315,SHIP44315,Sunny,Medium,No,No
EXT44316,SHIP44316,Sunny,Low,No,No
EXT44317,SHIP44317,Rainy,High,No,No
EXT44318,SHIP44318,Sunny,Low,No,No
EXT44319,SHIP44319,Sunny,Medium,No,No
EXT44320,SHIP44320,Sunny,Low,No,No
EXT44321,SHIP44321,Sunny,High,No,No
EXT44322,SHIP44322,Storm,Medium,No,No
EXT44323,SHIP44323,Fog,Medium,No,No
EXT44324,SHIP44324,Storm,High,No,No
EXT44325,SHIP44325,Sunny,Medium,No,No
EXT44326,SHIP44326,Rainy,Medium,No,No
EXT44327,SHIP44327,Rainy,High,No,No
EXT44328,SHIP44328,Sunny,Low,No,No
EXT44329,SHIP44329,Rainy,Low,No,No
EXT44330,SHIP44330,Cloudy,Low,No,Yes
EXT44331,SHIP44331,Fog,High,No,No
EXT44332,SHIP44332,Cloudy,Medium,No,No
EXT44333,SHIP44333,Sunny,Medium,No,No
EXT44334,SHIP44334,Sunny,High,No,No
EXT44335,SHIP44335,Sunny,Medium,No,No
EXT44336,SHIP44336,Cloudy,Medium,No,No
EXT44337,SHIP44337,Cloudy,Low,No,No
EXT44338,SHIP44338,Rainy,High,No,No
EXT44339,SHIP44339,Rainy,Low,No,No
EXT44340,SHIP44340,Cloudy,Medium,Yes,No
EXT44341,SHIP44341,Fog,High,No,No
EXT44342,SHIP44342,Cloudy,Medium,No,No
EXT44343,SHIP44343,Fog,Low,No,No
EXT44344,SHIP44344,Sunny,Medium,Yes,No
EXT44345,SHIP44345,Storm,Low,No,No
EXT44346,SHIP44346,Rainy,Medium,No,No
EXT44347,SHIP44347,Cloudy,Medium,No,No
EXT44348,SHIP44348,Sunny,Medium,Yes,Yes
EXT44349,SHIP44349,Cloudy,Medium,No,No
EXT44350,SHIP44350,Storm,Medium,No,No
EXT44351,SHIP44351,Rainy,Medium,No,No
EXT44352,SHIP44352,Storm,Medium,No,No
EXT44353,SHIP44353,Sunny,Low,No,No
EXT44354,SHIP44354,Rainy,High,No,No
EXT44355,SHIP44355,Rainy,Low,No,No
EXT44356,SHIP44356,Cloudy,High,No,No
EXT44357,SHIP44357,Storm,Medium,Yes,No
EXT44358,SHIP44358,Cloudy,Medium,No,Yes
EXT44359,SHIP44359,Sunny,Medium,No,No
EXT44360,SHIP44360,Sunny,Medium,Yes,No
EXT44361,SHIP44361,Cloudy,Low,No,No
EXT44362,SHIP44362,Storm,High,No,No
EXT44363,SHIP44363,Sunny,Low,No,No
EXT44364,SHIP44364,Sunny,Low,No,No
EXT44365,SHIP44365,Sunny,High,No,No
EXT44366,SHIP44366,Rainy,High,No,No
EXT44367,SHIP44367,Rainy,Low,No,No
EXT44368,SHIP44368,Sunny,Low,No,No
EXT44369,SHIP44369,Rainy,Medium,No,No
EXT44370,SHIP44370,Sunny,High,No,No
EXT44371,SHIP44371,Sunny,Low,No,No
EXT44372,SHIP44372,Rainy,High,Yes,No
EXT44373,SHIP44373,Sunny,Medium,No,No
EXT44374,SHIP44374,Sunny,High,No,No
EXT44375,SHIP44375,Sunny,High,No,No
EXT44376,SHIP44376,Sunny,Medium,No,No
EXT44377,SHIP44377,Sunny,Medium,No,No
EXT44378,SHIP44378,Sunny,High,Yes,No
EXT44379,SHIP44379,Sunny,High,No,No
EXT44380,SHIP44380,Sunny,Medium,No,No
EXT44381,SHIP44381,Sunny,Medium,No,No
EXT44382,SHIP44382,Rainy,High,No,No
EXT44383,SHIP44383,Fog,Medium,No,No
EXT44384,SHIP44384,Sunny,Low,No,No
EXT44385,SHIP44385,Cloudy,Low,Yes,No
EXT44386,SHIP44386,Fog,High,No,No
EXT44387,SHIP44387,Sunny,High,No,No
EXT44388,SHIP44388,Storm,Medium,No,No
EXT44389,SHIP44389,Rainy,Medium,No,No
EXT44390,SHIP44390,Sunny,Medium,No,No
EXT44391,SHIP44391,Sunny,High,No,Yes
EXT44392,SHIP44392,Cloudy,Medium,No,No
EXT44393,SHIP44393,Sunny,Medium,No,No
EXT44394,SHIP44394,Sunny,High,No,No
EXT44395,SHIP44395,Sunny,Medium,No,No
EXT44396,SHIP44396,Sunny,Low,No,No
EXT44397,SHIP44397,Storm,Medium,No,No
EXT44398,SHIP44398,Rainy,Low,No,No
EXT44399,SHIP44399,Storm,Low,No,No
EXT44400,SHIP44400,Sunny,Medium,No,No
EXT44401,SHIP44401,Rainy,Medium,Yes,No
EXT44402,SHIP44402,Sunny,Low,No,No
EXT44403,SHIP44403,Rainy,Medium,No,No
EXT44404,SHIP44404,Rainy,Medium,No,No
EXT44405,SHIP44405,Storm,Low,No,No
EXT44406,SHIP44406,Rainy,High,No,No
EXT44407,SHIP44407,Cloudy,High,Yes,No
EXT44408,SHIP44408,Sunny,Low,No,No
EXT44409,SHIP44409,Sunny,Medium,No,Yes
EXT44410,SHIP44410,Cloudy,Low,No,No
EXT44411,SHIP44411,Sunny,High,No,No
EXT44412,SHIP44412,Sunny,Medium,No,No
EXT44413,SHIP44413,Sunny,Medium,No,No
EXT44414,SHIP44414,Sunny,High,No,No
EXT44415,SHIP44415,Sunny,High,No,No
EXT44416,SHIP44416,Sunny,High,No,No
EXT44417,SHIP44417,Sunny,Medium,No,Yes
EXT44418,SHIP44418,Rainy,High,No,No
EXT44419,SHIP44419,Cloudy,Medium,No,No
EXT44420,SHIP44420,Sunny,Medium,No,No
EXT44421,SHIP44421,Fog,Medium,No,No
EXT44422,SHIP44422,Fog,High,No,No
EXT44423,SHIP44423,Rainy,High,No,No
EXT44424,SHIP44424,Sunny,High,No,No
EXT44425,SHIP44425,Cloudy,Medium,No,No
EXT44426,SHIP44426,Cloudy,Medium,No,No
EXT44427,SHIP44427,Sunny,Medium,No,Yes
EXT44428,SHIP44428,Sunny,High,No,No
EXT44429,SHIP44429,Cloudy,Medium,No,Yes
EXT44430,SHIP44430,Sunny,Low,No,No
EXT44431,SHIP44431,Sunny,Medium,No,No
EXT44432,SHIP44432,Fog,Medium,Yes,No
EXT44433,SHIP44433,Sunny,Medium,No,No
EXT44434,SHIP44434,Storm,High,No,No
EXT44435,SHIP44435,Rainy,High,No,No
EXT44436,SHIP44436,Sunny,Medium,No,No
EXT44437,SHIP44437,Fog,High,Yes,Yes
EXT44438,SHIP44438,Sunny,Low,No,No
EXT44439,SHIP44439,Cloudy,High,No,No
EXT44440,SHIP44440,Sunny,Low,No,No
EXT44441,SHIP44441,Rainy,Medium,No,No
EXT44442,SHIP44442,Cloudy,Medium,No,No
EXT44443,SHIP44443,Sunny,Low,No,No
EXT44444,SHIP44444,Cloudy,Medium,No,Yes
EXT44445,SHIP44445,Sunny,Medium,No,No
EXT44446,SHIP44446,Rainy,High,No,No
EXT44447,SHIP44447,Cloudy,Medium,Yes,No
EXT44448,SHIP44448,Rainy,Medium,No,No
EXT44449,SHIP44449,Cloudy,Medium,No,No
EXT44450,SHIP44450,Cloudy,Medium,No,No
EXT44451,SHIP44451,Sunny,Low,No,No
EXT44452,SHIP44452,Rainy,Low,No,No
EXT44453,SHIP44453,Cloudy,High,No,No
EXT44454,SHIP44454,Sunny,High,No,No
EXT44455,SHIP44455,Rainy,Low,No,No
EXT44456,SHIP44456,Sunny,Medium,No,No
EXT44457,SHIP44457,Rainy,Medium,No,No
EXT44458,SHIP44458,Storm,Medium,No,No
EXT44459,SHIP44459,Cloudy,Low,No,No
EXT44460,SHIP44460,Fog,Medium,No,Yes
EXT44461,SHIP44461,Sunny,Low,No,No
EXT44462,SHIP44462,Cloudy,Medium,No,No
EXT44463,SHIP44463,Rainy,High,No,No
EXT44464,SHIP44464,Sunny,Low,No,No
EXT44465,SHIP44465,Rainy,High,No,No
EXT44466,SHIP44466,Sunny,Medium,No,No
EXT44467,SHIP44467,Sunny,Medium,No,No
EXT44468,SHIP44468,Fog,Medium,No,No
EXT44469,SHIP44469,Rainy,Low,No,Yes
EXT44470,SHIP44470,Sunny,Medium,No,No
EXT44471,SHIP44471,Sunny,High,No,No
EXT44472,SHIP44472,Fog,Low,No,No
EXT44473,SHIP44473,Sunny,Medium,Yes,No
EXT44474,SHIP44474,Sunny,Low,No,No
EXT44475,SHIP44475,Sunny,Medium,No,No
EXT44476,SHIP44476,Cloudy,Low,No,No
EXT44477,SHIP44477,Sunny,Medium,No,Yes
EXT44478,SHIP44478,Sunny,Medium,No,No
EXT44479,SHIP44479,Cloudy,Medium,No,No
EXT44480,SHIP44480,Sunny,Low,No,No
EXT44481,SHIP44481,Rainy,High,No,No
EXT44482,SHIP44482,Sunny,Medium,No,No
EXT44483,SHIP44483,Sunny,Low,No,Yes
EXT44484,SHIP44484,Cloudy,High,No,No
EXT44485,SHIP44485,Sunny,Medium,No,No
EXT44486,SHIP44486,Rainy,High,No,No
EXT44487,SHIP44487,Cloudy,Low,No,No
EXT44488,SHIP44488,Sunny,Medium,No,No
EXT44489,SHIP44489,Sunny,Low,No,No
EXT44490,SHIP44490,Cloudy,Medium,No,Yes
EXT44491,SHIP44491,Sunny,Low,No,No
EXT44492,SHIP44492,Sunny,Low,No,No
EXT44493,SHIP44493,Cloudy,Medium,No,No
EXT44494,SHIP44494,Sunny,Low,No,No
EXT44495,SHIP44495,Rainy,High,No,No
EXT44496,SHIP44496,Sunny,Medium,No,No
EXT44497,SHIP44497,Fog,Low,No,No
EXT44498,SHIP44498,Storm,Medium,No,No
EXT44499,SHIP44499,Storm,Low,No,No
EXT44500,SHIP44500,Sunny,Low,No,No
EXT44501,SHIP44501,Cloudy,Low,No,No
EXT44502,SHIP44502,Rainy,High,No,No
EXT44503,SHIP44503,Sunny,Medium,No,No
EXT44504,SHIP44504,Fog,Medium,No,No
EXT44505,SHIP44505,Sunny,Low,No,Yes
EXT44506,SHIP44506,Sunny,Medium,Yes,No
EXT44507,SHIP44507,Rainy,High,No,No
EXT44508,SHIP44508,Sunny,High,No,No
EXT44509,SHIP44509,Cloudy,High,No,Yes
EXT44510,SHIP44510,Sunny,Low,No,No
EXT44511,SHIP44511,Cloudy,High,No,No
EXT44512,SHIP44512,Sunny,High,No,No
EXT44513,SHIP44513,Sunny,Low,No,No
EXT44514,SHIP44514,Fog,High,No,Yes
EXT44515,SHIP44515,Sunny,Medium,No,No
EXT44516,SHIP44516,Cloudy,High,No,No
EXT44517,SHIP44517,Rainy,Medium,No,No
EXT44518,SHIP44518,Cloudy,Medium,No,No
EXT44519,SHIP44519,Fog,Medium,No,No
EXT44520,SHIP44520,Sunny,High,No,No
EXT44521,SHIP44521,Fog,Medium,No,No
EXT44522,SHIP44522,Rainy,Medium,No,No
EXT44523,SHIP44523,Cloudy,Medium,Yes,No
EXT44524,SHIP44524,Sunny,High,No,No
EXT44525,SHIP44525,Sunny,Medium,No,No
EXT44526,SHIP44526,Rainy,Medium,No,No
EXT44527,SHIP44527,Sunny,Medium,No,No
EXT44528,SHIP44528,Cloudy,High,No,No
EXT44529,SHIP44529,Cloudy,High,No,No
EXT44530,SHIP44530,Fog,Low,No,Yes
EXT44531,SHIP44531,Sunny,Low,No,No
EXT44532,SHIP44532,Sunny,Low,No,No
EXT44533,SHIP44533,Rainy,Medium,No,No
EXT44534,SHIP44534,Cloudy,High,No,No
EXT44535,SHIP44535,Cloudy,Medium,No,No
EXT44536,SHIP44536,Sunny,High,No,No
EXT44537,SHIP44537,Storm,High,No,No
EXT44538,SHIP44538,Sunny,High,No,No
EXT44539,SHIP44539,Storm,Medium,No,No
EXT44540,SHIP44540,Cloudy,Medium,No,No
EXT44541,SHIP44541,Sunny,Medium,No,No
EXT44542,SHIP44542,Sunny,High,Yes,No
EXT44543,SHIP44543,Rainy,Medium,No,No
EXT44544,SHIP44544,Rainy,High,No,No
EXT44545,SHIP44545,Sunny,Medium,No,No
EXT44546,SHIP44546,Storm,High,No,No
EXT44547,SHIP44547,Sunny,High,No,No
EXT44548,SHIP44548,Sunny,Medium,No,No
EXT44549,SHIP44549,Rainy,Medium,No,No
EXT44550,SHIP44550,Fog,Low,No,No
EXT44551,SHIP44551,Rainy,High,No,No
EXT44552,SHIP44552,Sunny,High,No,Yes
EXT44553,SHIP44553,Sunny,Low,No,Yes
EXT44554,SHIP44554,Sunny,High,No,No
EXT44555,SHIP44555,Fog,Low,No,No
EXT44556,SHIP44556,Sunny,Medium,No,No
EXT44557,SHIP44557,Cloudy,High,No,No
EXT44558,SHIP44558,Sunny,Low,No,No
EXT44559,SHIP44559,Rainy,Low,No,No
EXT44560,SHIP44560,Sunny,Medium,No,No
EXT44561,SHIP44561,Sunny,Medium,Yes,No
EXT44562,SHIP44562,Sunny,Low,No,No
EXT44563,SHIP44563,Sunny,Medium,No,No
EXT44564,SHIP44564,Cloudy,Low,No,No
EXT44565,SHIP44565,Rainy,Low,No,No
EXT44566,SHIP44566,Sunny,Medium,No,No
EXT44567,SHIP44567,Sunny,Low,No,No
EXT44568,SHIP44568,Sunny,Low,Yes,No
EXT44569,SHIP44569,Sunny,Medium,No,No
EXT44570,SHIP44570,Cloudy,Low,No,No
EXT44571,SHIP44571,Rainy,High,No,No
EXT44572,SHIP44572,Sunny,Medium,No,No
EXT44573,SHIP44573,Sunny,Low,No,No
EXT44574,SHIP44574,Fog,High,No,No
EXT44575,SHIP44575,Storm,Low,No,No
EXT44576,SHIP44576,Sunny,Low,No,No
EXT44577,SHIP44577,Fog,Low,No,Yes
EXT44578,SHIP44578,Cloudy,Low,No,No
EXT44579,SHIP44579,Storm,Medium,No,No
EXT44580,SHIP44580,Storm,Low,No,No
EXT44581,SHIP44581,Cloudy,High,No,No
EXT44582,SHIP44582,Sunny,Medium,No,No
EXT44583,SHIP44583,Sunny,Low,No,Yes
EXT44584,SHIP44584,Cloudy,High,No,No
EXT44585,SHIP44585,Cloudy,Low,No,No
EXT44586,SHIP44586,Sunny,Low,No,No
EXT44587,SHIP44587,Fog,High,No,No
EXT44588,SHIP44588,Sunny,High,No,Yes
EXT44589,SHIP44589,Storm,Low,No,No
EXT44590,SHIP44590,Fog,Low,No,Yes
EXT44591,SHIP44591,Sunny,High,No,No
EXT44592,SHIP44592,Storm,Medium,No,No
EXT44593,SHIP44593,Sunny,High,No,Yes
EXT44594,SHIP44594,Cloudy,Medium,No,No
EXT44595,SHIP44595,Rainy,Low,No,Yes
EXT44596,SHIP44596,Rainy,Medium,No,No
EXT44597,SHIP44597,Cloudy,Low,No,No
EXT44598,SHIP44598,Cloudy,High,No,No
EXT44599,SHIP44599,Sunny,High,No,No
EXT44600,SHIP44600,Rainy,High,No,No
EXT44601,SHIP44601,Sunny,High,No,No
EXT44602,SHIP44602,Sunny,High,No,No
EXT44603,SHIP44603,Storm,Medium,No,No
EXT44604,SHIP44604,Sunny,Low,No,No
EXT44605,SHIP44605,Cloudy,Medium,No,No
EXT44606,SHIP44606,Rainy,Low,No,Yes
EXT44607,SHIP44607,Rainy,Medium,No,No
EXT44608,SHIP44608,Rainy,Low,No,No
EXT44609,SHIP44609,Storm,Medium,No,No
EXT44610,SHIP44610,Sunny,Low,No,No
EXT44611,SHIP44611,Sunny,Medium,Yes,No
EXT44612,SHIP44612,Sunny,High,No,No
EXT44613,SHIP44613,Rainy,Medium,No,No
EXT44614,SHIP44614,Rainy,Low,No,No
EXT44615,SHIP44615,Fog,Medium,No,No
EXT44616,SHIP44616,Cloudy,Low,No,No
EXT44617,SHIP44617,Rainy,Medium,No,No
EXT44618,SHIP44618,Sunny,Medium,No,No
EXT44619,SHIP44619,Rainy,Low,No,No
EXT44620,SHIP44620,Rainy,High,No,No
EXT44621,SHIP44621,Cloudy,Medium,No,No
EXT44622,SHIP44622,Cloudy,Medium,No,No
EXT44623,SHIP44623,Sunny,Low,Yes,No
EXT44624,SHIP44624,Fog,High,No,No
EXT44625,SHIP44625,Fog,Low,No,No
EXT44626,SHIP44626,Storm,High,No,No
EXT44627,SHIP44627,Sunny,Low,No,No
EXT44628,SHIP44628,Sunny,Low,Yes,No
EXT44629,SHIP44629,Sunny,Low,No,No
EXT44630,SHIP44630,Storm,Medium,No,No
EXT44631,SHIP44631,Rainy,High,No,Yes
EXT44632,SHIP44632,Storm,High,No,No
EXT44633,SHIP44633,Fog,Low,No,No
EXT44634,SHIP44634,Cloudy,Medium,No,No
EXT44635,SHIP44635,Sunny,Medium,No,No
EXT44636,SHIP44636,Cloudy,Low,No,No
EXT44637,SHIP44637,Sunny,High,No,No
EXT44638,SHIP44638,Cloudy,Low,No,No
EXT44639,SHIP44639,Sunny,Medium,No,Yes
EXT44640,SHIP44640,Sunny,Medium,No,No
EXT44641,SHIP44641,Sunny,Medium,No,No
EXT44642,SHIP44642,Sunny,Low,No,Yes
EXT44643,SHIP44643,Cloudy,Medium,No,Yes
EXT44644,SHIP44644,Rainy,Low,Yes,No
EXT44645,SHIP44645,Sunny,Low,No,Yes
EXT44646,SHIP44646,Rainy,Medium,No,No
EXT44647,SHIP44647,Cloudy,Low,No,No
EXT44648,SHIP44648,Rainy,Low,No,No
EXT44649,SHIP44649,Sunny,Low,No,No
EXT44650,SHIP44650,Sunny,Low,No,No
EXT44651,SHIP44651,Fog,Low,No,Yes
EXT44652,SHIP44652,Storm,High,No,Yes
EXT44653,SHIP44653,Sunny,High,No,No
EXT44654,SHIP44654,Sunny,Medium,No,No
EXT44655,SHIP44655,Sunny,Low,No,No
EXT44656,SHIP44656,Fog,High,No,No
EXT44657,SHIP44657,Rainy,High,No,No
EXT44658,SHIP44658,Sunny,Medium,No,No
EXT44659,SHIP44659,Sunny,High,Yes,No
EXT44660,SHIP44660,Sunny,Low,No,No
EXT44661,SHIP44661,Storm,Low,No,No
EXT44662,SHIP44662,Sunny,High,No,No
EXT44663,SHIP44663,Storm,Low,No,No
EXT44664,SHIP44664,Rainy,Medium,No,No
EXT44665,SHIP44665,Cloudy,Low,No,No
EXT44666,SHIP44666,Storm,Low,No,No
EXT44667,SHIP44667,Cloudy,Low,No,No
EXT44668,SHIP44668,Fog,Low,No,No
EXT44669,SHIP44669,Sunny,Medium,Yes,No
EXT44670,SHIP44670,Rainy,Medium,No,No
EXT44671,SHIP44671,Rainy,Medium,No,No
EXT44672,SHIP44672,Rainy,Low,No,No
EXT44673,SHIP44673,Storm,Medium,No,No
EXT44674,SHIP44674,Sunny,High,No,No
EXT44675,SHIP44675,Storm,Low,No,No
EXT44676,SHIP44676,Storm,Low,No,No
EXT44677,SHIP44677,Sunny,Low,No,No
EXT44678,SHIP44678,Rainy,Low,Yes,No
EXT44679,SHIP44679,Storm,Medium,No,No
EXT44680,SHIP44680,Sunny,Medium,No,No
EXT44681,SHIP44681,Sunny,Low,No,No
EXT44682,SHIP44682,Rainy,Medium,No,No
EXT44683,SHIP44683,Storm,Medium,No,No
EXT44684,SHIP44684,Sunny,Medium,No,No
EXT44685,SHIP44685,Rainy,Low,No,No
EXT44686,SHIP44686,Rainy,Low,No,No
EXT44687,SHIP44687,Cloudy,Low,Yes,No
EXT44688,SHIP44688,Rainy,Low,No,No
EXT44689,SHIP44689,Sunny,Medium,No,No
EXT44690,SHIP44690,Rainy,Medium,No,No
EXT44691,SHIP44691,Rainy,High,No,No
EXT44692,SHIP44692,Sunny,Medium,No,No
EXT44693,SHIP44693,Cloudy,Medium,No,No
EXT44694,SHIP44694,Cloudy,Low,No,Yes
EXT44695,SHIP44695,Sunny,Low,No,Yes
EXT44696,SHIP44696,Cloudy,Medium,No,No
EXT44697,SHIP44697,Storm,Medium,No,No
EXT44698,SHIP44698,Storm,Low,Yes,No
EXT44699,SHIP44699,Sunny,High,No,Yes
EXT44700,SHIP44700,Fog,Low,No,No
EXT44701,SHIP44701,Rainy,Low,No,No
EXT44702,SHIP44702,Cloudy,Medium,No,No
EXT44703,SHIP44703,Rainy,Medium,No,No
EXT44704,SHIP44704,Cloudy,Low,No,No
EXT44705,SHIP44705,Sunny,High,No,No
EXT44706,SHIP44706,Cloudy,High,No,No
EXT44707,SHIP44707,Fog,Low,No,No
EXT44708,SHIP44708,Sunny,Low,No,No
EXT44709,SHIP44709,Sunny,Medium,No,No
EXT44710,SHIP44710,Rainy,Medium,No,No
EXT44711,SHIP44711,Sunny,High,No,No
EXT44712,SHIP44712,Fog,Low,No,No
EXT44713,SHIP44713,Sunny,Medium,No,Yes
EXT44714,SHIP44714,Sunny,Low,No,No
EXT44715,SHIP44715,Cloudy,Low,No,Yes
EXT44716,SHIP44716,Storm,Medium,No,No
EXT44717,SHIP44717,Sunny,Medium,Yes,No
EXT44718,SHIP44718,Rainy,Medium,No,No
EXT44719,SHIP44719,Sunny,Medium,No,No
EXT44720,SHIP44720,Sunny,Medium,No,No
EXT44721,SHIP44721,Fog,High,No,No
EXT44722,SHIP44722,Sunny,Medium,No,No
EXT44723,SHIP44723,Storm,Medium,No,No
EXT44724,SHIP44724,Fog,Medium,No,No
EXT44725,SHIP44725,Sunny,Medium,No,No
EXT44726,SHIP44726,Sunny,Low,No,No
EXT44727,SHIP44727,Sunny,Low,No,No
EXT44728,SHIP44728,Sunny,Medium,No,No
EXT44729,SHIP44729,Storm,Medium,No,No
EXT44730,SHIP44730,Sunny,Medium,No,No
EXT44731,SHIP44731,Fog,Medium,No,Yes
EXT44732,SHIP44732,Sunny,High,No,No
EXT44733,SHIP44733,Storm,Medium,No,No
EXT44734,SHIP44734,Sunny,Medium,No,No
EXT44735,SHIP44735,Cloudy,Medium,No,No
EXT44736,SHIP44736,Cloudy,High,No,No
EXT44737,SHIP44737,Sunny,High,No,No
EXT44738,SHIP44738,Storm,Medium,No,Yes
EXT44739,SHIP44739,Sunny,Low,No,No
EXT44740,SHIP44740,Fog,Medium,No,No
EXT44741,SHIP44741,Storm,High,No,No
EXT44742,SHIP44742,Rainy,Low,No,No
EXT44743,SHIP44743,Sunny,High,No,No
EXT44744,SHIP44744,Storm,Medium,No,No
EXT44745,SHIP44745,Sunny,Medium,No,No
EXT44746,SHIP44746,Sunny,Low,No,No
EXT44747,SHIP44747,Sunny,Low,No,No
EXT44748,SHIP44748,Rainy,Low,No,No
EXT44749,SHIP44749,Cloudy,Medium,No,No
EXT44750,SHIP44750,Fog,Medium,Yes,No
EXT44751,SHIP44751,Rainy,Medium,No,No
EXT44752,SHIP44752,Sunny,High,No,No
EXT44753,SHIP44753,Cloudy,Low,No,No
EXT44754,SHIP44754,Fog,Medium,No,No
EXT44755,SHIP44755,Cloudy,High,No,No
EXT44756,SHIP44756,Cloudy,Low,Yes,No
EXT44757,SHIP44757,Storm,High,No,No
EXT44758,SHIP44758,Fog,Medium,No,No
EXT44759,SHIP44759,Storm,Medium,No,No
EXT44760,SHIP44760,Storm,Low,Yes,No
EXT44761,SHIP44761,Fog,Low,No,No
EXT44762,SHIP44762,Cloudy,Medium,No,Yes
EXT44763,SHIP44763,Rainy,Low,No,No
EXT44764,SHIP44764,Storm,Low,No,No
EXT44765,SHIP44765,Storm,High,No,No
EXT44766,SHIP44766,Sunny,High,No,No
EXT44767,SHIP44767,Rainy,High,No,No
EXT44768,SHIP44768,Rainy,High,No,No
EXT44769,SHIP44769,Storm,Medium,No,No
EXT44770,SHIP44770,Sunny,Low,No,No
EXT44771,SHIP44771,Sunny,High,No,No
EXT44772,SHIP44772,Rainy,High,No,No
EXT44773,SHIP44773,Sunny,Medium,No,No
EXT44774,SHIP44774,Fog,Medium,No,No
EXT44775,SHIP44775,Sunny,Low,No,No
EXT44776,SHIP44776,Rainy,Medium,No,No
EXT44777,SHIP44777,Storm,Low,No,No
EXT44778,SHIP44778,Sunny,High,No,No
EXT44779,SHIP44779,Cloudy,Medium,No,No
EXT44780,SHIP44780,Rainy,Medium,No,No
EXT44781,SHIP44781,Sunny,High,No,No
EXT44782,SHIP44782,Sunny,High,No,No
EXT44783,SHIP44783,Sunny,Medium,No,No
EXT44784,SHIP44784,Cloudy,Medium,No,No
EXT44785,SHIP44785,Cloudy,Medium,No,No
EXT44786,SHIP44786,Cloudy,High,No,No
EXT44787,SHIP44787,Storm,Low,No,No
EXT44788,SHIP44788,Rainy,High,No,No
EXT44789,SHIP44789,Sunny,High,No,No
EXT44790,SHIP44790,Rainy,Low,No,Yes
EXT44791,SHIP44791,Rainy,Medium,Yes,No
EXT44792,SHIP44792,Rainy,High,No,No
EXT44793,SHIP44793,Rainy,High,No,No
EXT44794,SHIP44794,Rainy,Low,No,No
EXT44795,SHIP44795,Rainy,Medium,No,No
EXT44796,SHIP44796,Rainy,Medium,No,No
EXT44797,SHIP44797,Cloudy,Medium,No,No
EXT44798,SHIP44798,Fog,Low,No,No
EXT44799,SHIP44799,Sunny,Low,No,No
EXT44800,SHIP44800,Cloudy,Medium,No,Yes
EXT44801,SHIP44801,Sunny,Low,No,No
EXT44802,SHIP44802,Rainy,Medium,No,No
EXT44803,SHIP44803,Sunny,High,Yes,No
EXT44804,SHIP44804,Sunny,Medium,No,No
EXT44805,SHIP44805,Sunny,High,No,No
EXT44806,SHIP44806,Storm,Medium,No,No
EXT44807,SHIP44807,Cloudy,Medium,No,No
EXT44808,SHIP44808,Sunny,Low,No,No
EXT44809,SHIP44809,Sunny,Medium,No,Yes
EXT44810,SHIP44810,Fog,Low,No,No
EXT44811,SHIP44811,Rainy,High,No,No
EXT44812,SHIP44812,Sunny,Medium,Yes,No
EXT44813,SHIP44813,Sunny,Medium,No,No
EXT44814,SHIP44814,Cloudy,Medium,No,No
EXT44815,SHIP44815,Sunny,Low,No,No
EXT44816,SHIP44816,Sunny,Medium,No,Yes
EXT44817,SHIP44817,Cloudy,Medium,No,Yes
EXT44818,SHIP44818,Sunny,Low,No,No
EXT44819,SHIP44819,Sunny,Medium,No,No
EXT44820,SHIP44820,Cloudy,Low,No,No
EXT44821,SHIP44821,Sunny,Medium,No,No
